station,hour,avg_dropoff_count
"Milroy Walk, South Bank",10,1.7878787878787878
"Milroy Walk, South Bank",11,1.7938144329896908
"Milroy Walk, South Bank",12,1.9045454545454545
"Milroy Walk, South Bank",13,1.8878923766816142
"Milroy Walk, South Bank",14,1.8511627906976744
"Milroy Walk, South Bank",15,2.077625570776256
"Milroy Walk, South Bank",16,2.159695817490494
"Milroy Walk, South Bank",17,2.8221476510067114
"Milroy Walk, South Bank",18,3.0341296928327646
"Milroy Walk, South Bank",19,2.5313653136531364
"Milroy Walk, South Bank",20,1.962085308056872
"Milroy Walk, South Bank",21,1.4857142857142858
"Milroy Walk, South Bank",22,1.1884057971014492
"Milroy Walk, South Bank",23,1.3529411764705883
"Monier Road, Hackney Wick",0,1.506578947368421
"Monier Road, Hackney Wick",1,1.25
"Monier Road, Hackney Wick",2,1.1428571428571428
"Monier Road, Hackney Wick",3,1.2941176470588236
"Monier Road, Hackney Wick",4,1.25
"Monier Road, Hackney Wick",5,1.0
"Monier Road, Hackney Wick",6,1.0714285714285714
"Monier Road, Hackney Wick",7,1.2352941176470589
"Monier Road, Hackney Wick",8,1.3275862068965518
"Monier Road, Hackney Wick",9,1.5778894472361809
"Monier Road, Hackney Wick",10,1.6287425149700598
"Monier Road, Hackney Wick",11,1.7976190476190477
"Monier Road, Hackney Wick",12,1.9852216748768472
"Monier Road, Hackney Wick",13,2.2666666666666666
"Monier Road, Hackney Wick",14,2.2130434782608694
"Monier Road, Hackney Wick",15,2.3036437246963564
"Monier Road, Hackney Wick",16,2.2893617021276595
"Monier Road, Hackney Wick",17,3.0413793103448277
"Monier Road, Hackney Wick",18,3.6366666666666667
"Monier Road, Hackney Wick",19,3.1518151815181517
"Monier Road, Hackney Wick",20,2.5669291338582676
"Monier Road, Hackney Wick",21,2.0
"Monier Road, Hackney Wick",22,1.92
"Monier Road, Hackney Wick",23,1.9162303664921465
"Montpelier Street, Knightsbridge",0,1.103448275862069
"Montpelier Street, Knightsbridge",1,1.173913043478261
"Montpelier Street, Knightsbridge",2,1.411764705882353
"Montpelier Street, Knightsbridge",3,1.0
"Montpelier Street, Knightsbridge",4,1.0
"Montpelier Street, Knightsbridge",5,1.193069306930693
"Montpelier Street, Knightsbridge",6,1.1274509803921569
"Montpelier Street, Knightsbridge",7,3.3137254901960786
"Montpelier Street, Knightsbridge",8,6.125435540069686
"Montpelier Street, Knightsbridge",9,2.7907801418439715
"Montpelier Street, Knightsbridge",10,2.5210084033613445
"Montpelier Street, Knightsbridge",11,2.589958158995816
"Montpelier Street, Knightsbridge",12,2.937062937062937
"Montpelier Street, Knightsbridge",13,2.7640845070422535
"Montpelier Street, Knightsbridge",14,2.8836363636363638
"Montpelier Street, Knightsbridge",15,2.745318352059925
"Montpelier Street, Knightsbridge",16,2.8134328358208953
"Montpelier Street, Knightsbridge",17,3.097122302158273
"Montpelier Street, Knightsbridge",18,3.332129963898917
"Montpelier Street, Knightsbridge",19,2.8100358422939067
"Montpelier Street, Knightsbridge",20,2.062200956937799
"Montpelier Street, Knightsbridge",21,1.635135135135135
"Montpelier Street, Knightsbridge",22,1.5
"Montpelier Street, Knightsbridge",23,1.1818181818181819
"Montserrat Road , Putney",0,1.3
"Montserrat Road , Putney",1,1.3529411764705883
"Montserrat Road , Putney",2,1.3
"Montserrat Road , Putney",3,1.125
"Montserrat Road , Putney",4,1.2857142857142858
"Montserrat Road , Putney",5,1.0
"Montserrat Road , Putney",6,1.12
"Montserrat Road , Putney",7,1.1044776119402986
"Montserrat Road , Putney",8,1.3391304347826087
"Montserrat Road , Putney",9,1.3529411764705883
"Montserrat Road , Putney",10,1.3209876543209877
"Montserrat Road , Putney",11,1.4193548387096775
"Montserrat Road , Putney",12,1.544776119402985
"Montserrat Road , Putney",13,1.4913793103448276
"Montserrat Road , Putney",14,1.4428571428571428
"Montserrat Road , Putney",15,1.4645161290322581
"Montserrat Road , Putney",16,1.6709677419354838
"Montserrat Road , Putney",17,2.0
"Montserrat Road , Putney",18,1.897560975609756
"Montserrat Road , Putney",19,1.5555555555555556
"Montserrat Road , Putney",20,1.4015748031496063
"Montserrat Road , Putney",21,1.2857142857142858
"Montserrat Road , Putney",22,1.4428571428571428
"Montserrat Road , Putney",23,1.206896551724138
"Monument Street, Monument",0,1.4081632653061225
"Monument Street, Monument",1,1.4782608695652173
"Monument Street, Monument",2,1.5
"Monument Street, Monument",3,2.25
"Monument Street, Monument",4,1.5454545454545454
"Monument Street, Monument",5,1.2407407407407407
"Monument Street, Monument",6,2.4205607476635516
"Monument Street, Monument",7,5.586206896551724
"Monument Street, Monument",8,10.125
"Monument Street, Monument",9,3.076642335766423
"Monument Street, Monument",10,2.3864541832669324
"Monument Street, Monument",11,2.610441767068273
"Monument Street, Monument",12,3.0
"Monument Street, Monument",13,2.7061068702290076
"Monument Street, Monument",14,2.607843137254902
"Monument Street, Monument",15,2.7686832740213525
"Monument Street, Monument",16,3.358108108108108
"Monument Street, Monument",17,4.342372881355932
"Monument Street, Monument",18,4.1877022653721685
"Monument Street, Monument",19,2.6373626373626373
"Monument Street, Monument",20,1.7355769230769231
"Monument Street, Monument",21,1.78698224852071
"Monument Street, Monument",22,1.6808510638297873
"Monument Street, Monument",23,1.5777777777777777
"Moor Street, Soho",0,1.688073394495413
"Moor Street, Soho",1,1.7727272727272727
"Moor Street, Soho",2,1.3725490196078431
"Moor Street, Soho",3,1.380952380952381
"Moor Street, Soho",4,1.1176470588235294
"Moor Street, Soho",5,1.105263157894737
"Moor Street, Soho",6,1.1728395061728396
"Moor Street, Soho",7,2.1003861003861
"Moor Street, Soho",8,3.875886524822695
"Moor Street, Soho",9,4.807817589576548
"Moor Street, Soho",10,3.0074626865671643
"Moor Street, Soho",11,3.1812080536912752
"Moor Street, Soho",12,3.466442953020134
"Moor Street, Soho",13,3.412751677852349
"Moor Street, Soho",14,3.335548172757475
"Moor Street, Soho",15,3.6026490066225167
"Moor Street, Soho",16,4.054140127388535
"Moor Street, Soho",17,5.9393939393939394
"Moor Street, Soho",18,6.489296636085627
"Moor Street, Soho",19,4.1688311688311686
"Moor Street, Soho",20,2.9051094890510947
"Moor Street, Soho",21,2.5278969957081543
"Moor Street, Soho",22,2.3891625615763545
"Moor Street, Soho",23,2.056338028169014
"Moorfields, Moorgate",0,1.3076923076923077
"Moorfields, Moorgate",1,1.375
"Moorfields, Moorgate",3,1.0227272727272727
"Moorfields, Moorgate",4,1.1329113924050633
"Moorfields, Moorgate",5,1.4458598726114649
"Moorfields, Moorgate",6,5.7269076305220885
"Moorfields, Moorgate",7,12.692015209125476
"Moorfields, Moorgate",8,22.484429065743946
"Moorfields, Moorgate",9,11.087774294670846
"Moorfields, Moorgate",10,4.287066246056782
"Moorfields, Moorgate",11,3.6314102564102564
"Moorfields, Moorgate",12,3.4967105263157894
"Moorfields, Moorgate",13,3.19672131147541
"Moorfields, Moorgate",14,2.7643097643097643
"Moorfields, Moorgate",15,2.420863309352518
"Moorfields, Moorgate",16,2.9037800687285222
"Moorfields, Moorgate",17,5.016339869281046
"Moorfields, Moorgate",18,3.95578231292517
"Moorfields, Moorgate",19,2.5943775100401605
"Moorfields, Moorgate",20,1.627027027027027
"Moorfields, Moorgate",21,1.3644859813084111
"Moorfields, Moorgate",22,1.3125
"Moorfields, Moorgate",23,1.3541666666666667
"Morie Street, Wandsworth",0,1.125
"Morie Street, Wandsworth",1,1.3157894736842106
"Morie Street, Wandsworth",2,1.2857142857142858
"Morie Street, Wandsworth",3,1.1
"Morie Street, Wandsworth",4,1.0
"Morie Street, Wandsworth",5,1.0
"Morie Street, Wandsworth",6,1.1428571428571428
"Morie Street, Wandsworth",7,1.1971830985915493
"Morie Street, Wandsworth",8,1.2162162162162162
"Morie Street, Wandsworth",9,1.2916666666666667
"Morie Street, Wandsworth",10,1.1578947368421053
"Morie Street, Wandsworth",11,1.2921348314606742
"Morie Street, Wandsworth",12,1.2686567164179106
"Morie Street, Wandsworth",13,1.3048780487804879
"Morie Street, Wandsworth",14,1.5057471264367817
"Morie Street, Wandsworth",15,1.4166666666666667
"Morie Street, Wandsworth",16,1.5188679245283019
"Morie Street, Wandsworth",17,1.6094674556213018
"Morie Street, Wandsworth",18,1.7386363636363635
"Morie Street, Wandsworth",19,1.603896103896104
"Morie Street, Wandsworth",20,1.3956043956043955
"Morie Street, Wandsworth",21,1.375
"Morie Street, Wandsworth",22,1.2820512820512822
"Morie Street, Wandsworth",23,1.1904761904761905
"Mostyn Grove, Bow",0,1.3902439024390243
"Mostyn Grove, Bow",1,1.6521739130434783
"Mostyn Grove, Bow",2,1.358974358974359
"Mostyn Grove, Bow",3,1.2272727272727273
"Mostyn Grove, Bow",4,1.1
"Mostyn Grove, Bow",5,1.0
"Mostyn Grove, Bow",6,1.0
"Mostyn Grove, Bow",7,1.065217391304348
"Mostyn Grove, Bow",8,1.1851851851851851
"Mostyn Grove, Bow",9,1.2962962962962963
"Mostyn Grove, Bow",10,1.1935483870967742
"Mostyn Grove, Bow",11,1.247191011235955
"Mostyn Grove, Bow",12,1.4841269841269842
"Mostyn Grove, Bow",13,1.4375
"Mostyn Grove, Bow",14,1.4285714285714286
"Mostyn Grove, Bow",15,1.4906832298136645
"Mostyn Grove, Bow",16,1.6666666666666667
"Mostyn Grove, Bow",17,1.9700854700854702
"Mostyn Grove, Bow",18,2.6233333333333335
"Mostyn Grove, Bow",19,1.9030837004405285
"Mostyn Grove, Bow",20,1.8256410256410256
"Mostyn Grove, Bow",21,1.899497487437186
"Mostyn Grove, Bow",22,1.9027777777777777
"Mostyn Grove, Bow",23,1.6319018404907975
"Mudchute DLR, Cubitt Town",0,1.2222222222222223
"Mudchute DLR, Cubitt Town",1,1.2142857142857142
"Mudchute DLR, Cubitt Town",2,1.375
"Mudchute DLR, Cubitt Town",3,1.4285714285714286
"Mudchute DLR, Cubitt Town",4,1.0
"Mudchute DLR, Cubitt Town",5,1.2
"Mudchute DLR, Cubitt Town",6,1.0
"Mudchute DLR, Cubitt Town",7,1.0571428571428572
"Mudchute DLR, Cubitt Town",8,1.236842105263158
"Mudchute DLR, Cubitt Town",9,1.0816326530612246
"Mudchute DLR, Cubitt Town",10,1.393939393939394
"Mudchute DLR, Cubitt Town",11,1.3636363636363635
"Mudchute DLR, Cubitt Town",12,1.3333333333333333
"Mudchute DLR, Cubitt Town",13,1.5810810810810811
"Mudchute DLR, Cubitt Town",14,1.5757575757575757
"Mudchute DLR, Cubitt Town",15,1.6166666666666667
"Mudchute DLR, Cubitt Town",16,1.8113207547169812
"Mudchute DLR, Cubitt Town",17,1.6063829787234043
"Mudchute DLR, Cubitt Town",18,1.652542372881356
"Mudchute DLR, Cubitt Town",19,1.5869565217391304
"Mudchute DLR, Cubitt Town",20,1.6140350877192982
"Mudchute DLR, Cubitt Town",21,1.6304347826086956
"Mudchute DLR, Cubitt Town",22,1.3870967741935485
"Mudchute DLR, Cubitt Town",23,1.3714285714285714
"Murray Grove , Hoxton",0,1.4019607843137254
"Murray Grove , Hoxton",1,1.2388059701492538
"Murray Grove , Hoxton",2,1.2444444444444445
"Murray Grove , Hoxton",3,1.4444444444444444
"Murray Grove , Hoxton",4,1.1290322580645162
"Murray Grove , Hoxton",5,1.0869565217391304
"Murray Grove , Hoxton",6,1.1304347826086956
"Murray Grove , Hoxton",7,1.0625
"Murray Grove , Hoxton",8,1.5780346820809248
"Murray Grove , Hoxton",9,1.9345794392523366
"Murray Grove , Hoxton",10,1.2708333333333333
"Murray Grove , Hoxton",11,1.472972972972973
"Murray Grove , Hoxton",12,1.6084656084656084
"Murray Grove , Hoxton",13,1.757085020242915
"Murray Grove , Hoxton",14,1.8181818181818181
"Murray Grove , Hoxton",15,1.7402597402597402
"Murray Grove , Hoxton",16,2.1719298245614036
"Murray Grove , Hoxton",17,2.917525773195876
"Murray Grove , Hoxton",18,2.9209621993127146
"Murray Grove , Hoxton",19,2.2896825396825395
"Murray Grove , Hoxton",20,1.943231441048035
"Murray Grove , Hoxton",21,1.8840579710144927
"Murray Grove , Hoxton",22,1.8532608695652173
"Murray Grove , Hoxton",23,1.5507246376811594
"Museum of London, Barbican",0,1.1176470588235294
"Museum of London, Barbican",1,1.0
"Museum of London, Barbican",2,1.125
"Museum of London, Barbican",3,1.2857142857142858
"Museum of London, Barbican",4,1.0
"Museum of London, Barbican",5,1.1818181818181819
"Museum of London, Barbican",6,3.034188034188034
"Museum of London, Barbican",7,5.7364016736401675
"Museum of London, Barbican",8,11.258064516129032
"Museum of London, Barbican",9,9.042071197411003
"Museum of London, Barbican",10,3.0
"Museum of London, Barbican",11,2.4163424124513617
"Museum of London, Barbican",12,2.353846153846154
"Museum of London, Barbican",13,2.061224489795918
"Museum of London, Barbican",14,1.812785388127854
"Museum of London, Barbican",15,1.6813725490196079
"Museum of London, Barbican",16,1.9811320754716981
"Museum of London, Barbican",17,2.429184549356223
"Museum of London, Barbican",18,2.1904761904761907
"Museum of London, Barbican",19,1.6067415730337078
"Museum of London, Barbican",20,1.4552845528455285
"Museum of London, Barbican",21,1.3222222222222222
"Museum of London, Barbican",22,1.411764705882353
"Museum of London, Barbican",23,1.40625
"Nantes Close, Wandsworth",0,1.3243243243243243
"Nantes Close, Wandsworth",1,1.25
"Nantes Close, Wandsworth",2,1.2173913043478262
"Nantes Close, Wandsworth",3,1.1
"Nantes Close, Wandsworth",4,1.0555555555555556
"Nantes Close, Wandsworth",5,1.2
"Nantes Close, Wandsworth",6,1.0638297872340425
"Nantes Close, Wandsworth",7,1.18348623853211
"Nantes Close, Wandsworth",8,1.1964285714285714
"Nantes Close, Wandsworth",9,1.2142857142857142
"Nantes Close, Wandsworth",10,1.2535211267605635
"Nantes Close, Wandsworth",11,1.2765957446808511
"Nantes Close, Wandsworth",12,1.3181818181818181
"Nantes Close, Wandsworth",13,1.3186813186813187
"Nantes Close, Wandsworth",14,1.3055555555555556
"Nantes Close, Wandsworth",15,1.4461538461538461
"Nantes Close, Wandsworth",16,1.5026737967914439
"Nantes Close, Wandsworth",17,1.6174863387978142
"Nantes Close, Wandsworth",18,1.936936936936937
"Nantes Close, Wandsworth",19,1.8243243243243243
"Nantes Close, Wandsworth",20,1.5254237288135593
"Nantes Close, Wandsworth",21,1.4391891891891893
"Nantes Close, Wandsworth",22,1.4083333333333334
"Nantes Close, Wandsworth",23,1.3541666666666667
"Napier Avenue, Millwall",0,1.4814814814814814
"Napier Avenue, Millwall",1,1.0555555555555556
"Napier Avenue, Millwall",2,1.4
"Napier Avenue, Millwall",3,1.7692307692307692
"Napier Avenue, Millwall",4,1.1666666666666667
"Napier Avenue, Millwall",5,1.0
"Napier Avenue, Millwall",6,1.0
"Napier Avenue, Millwall",7,1.0714285714285714
"Napier Avenue, Millwall",8,1.1428571428571428
"Napier Avenue, Millwall",9,1.0384615384615385
"Napier Avenue, Millwall",10,1.358974358974359
"Napier Avenue, Millwall",11,1.3125
"Napier Avenue, Millwall",12,1.3466666666666667
"Napier Avenue, Millwall",13,1.3863636363636365
"Napier Avenue, Millwall",14,1.3623188405797102
"Napier Avenue, Millwall",15,1.4470588235294117
"Napier Avenue, Millwall",16,1.5977011494252873
"Napier Avenue, Millwall",17,1.5
"Napier Avenue, Millwall",18,1.5822784810126582
"Napier Avenue, Millwall",19,1.4206349206349207
"Napier Avenue, Millwall",20,1.3979591836734695
"Napier Avenue, Millwall",21,1.3417721518987342
"Napier Avenue, Millwall",22,1.375
"Napier Avenue, Millwall",23,1.4705882352941178
"Natural History Museum, South Kensington",0,1.1136363636363635
"Natural History Museum, South Kensington",1,1.5416666666666667
"Natural History Museum, South Kensington",2,1.4
"Natural History Museum, South Kensington",3,1.1428571428571428
"Natural History Museum, South Kensington",4,1.4285714285714286
"Natural History Museum, South Kensington",5,1.0
"Natural History Museum, South Kensington",6,1.037037037037037
"Natural History Museum, South Kensington",7,1.6534090909090908
"Natural History Museum, South Kensington",8,7.5310077519379846
"Natural History Museum, South Kensington",9,10.767213114754098
"Natural History Museum, South Kensington",10,6.711038961038961
"Natural History Museum, South Kensington",11,3.608843537414966
"Natural History Museum, South Kensington",12,3.1094890510948905
"Natural History Museum, South Kensington",13,3.1347517730496453
"Natural History Museum, South Kensington",14,2.5757575757575757
"Natural History Museum, South Kensington",15,2.4007936507936507
"Natural History Museum, South Kensington",16,2.2465116279069766
"Natural History Museum, South Kensington",17,2.013888888888889
"Natural History Museum, South Kensington",18,2.0275229357798166
"Natural History Museum, South Kensington",19,1.9343434343434343
"Natural History Museum, South Kensington",20,1.4883720930232558
"Natural History Museum, South Kensington",21,1.3628318584070795
"Natural History Museum, South Kensington",22,1.443298969072165
"Natural History Museum, South Kensington",23,1.338235294117647
"Naval Row, Blackwall",0,1.53125
"Naval Row, Blackwall",1,2.0
"Naval Row, Blackwall",2,1.1666666666666667
"Naval Row, Blackwall",3,1.2857142857142858
"Naval Row, Blackwall",4,1.0
"Naval Row, Blackwall",5,1.0476190476190477
"Naval Row, Blackwall",6,1.0701754385964912
"Naval Row, Blackwall",7,1.2467532467532467
"Naval Row, Blackwall",8,1.4378378378378378
"Naval Row, Blackwall",9,1.348148148148148
"Naval Row, Blackwall",10,1.2564102564102564
"Naval Row, Blackwall",11,1.3209876543209877
"Naval Row, Blackwall",12,1.2830188679245282
"Naval Row, Blackwall",13,1.4285714285714286
"Naval Row, Blackwall",14,1.4329896907216495
"Naval Row, Blackwall",15,1.5
"Naval Row, Blackwall",16,1.4405594405594406
"Naval Row, Blackwall",17,1.7425149700598803
"Naval Row, Blackwall",18,1.8434343434343434
"Naval Row, Blackwall",19,1.657718120805369
"Naval Row, Blackwall",20,1.7045454545454546
"Naval Row, Blackwall",21,1.5568181818181819
"Naval Row, Blackwall",22,1.3157894736842106
"Naval Row, Blackwall",23,1.34
"Nesham Street, Wapping",0,1.4615384615384615
"Nesham Street, Wapping",1,1.4666666666666666
"Nesham Street, Wapping",2,1.2608695652173914
"Nesham Street, Wapping",3,1.125
"Nesham Street, Wapping",4,1.25
"Nesham Street, Wapping",5,1.0
"Nesham Street, Wapping",6,1.196078431372549
"Nesham Street, Wapping",7,1.79
"Nesham Street, Wapping",8,3.329710144927536
"Nesham Street, Wapping",9,3.179856115107914
"Nesham Street, Wapping",10,2.078740157480315
"Nesham Street, Wapping",11,2.3690036900369003
"Nesham Street, Wapping",12,3.0343642611683848
"Nesham Street, Wapping",13,3.060200668896321
"Nesham Street, Wapping",14,3.0902777777777777
"Nesham Street, Wapping",15,3.2686084142394822
"Nesham Street, Wapping",16,3.9341692789968654
"Nesham Street, Wapping",17,5.409937888198757
"Nesham Street, Wapping",18,7.174454828660436
"Nesham Street, Wapping",19,4.830128205128205
"Nesham Street, Wapping",20,3.387959866220736
"Nesham Street, Wapping",21,2.328301886792453
"Nesham Street, Wapping",22,1.7587939698492463
"Nesham Street, Wapping",23,1.5703125
"Nevern Place, Earl's Court",0,1.1927710843373494
"Nevern Place, Earl's Court",1,1.3571428571428572
"Nevern Place, Earl's Court",2,1.2222222222222223
"Nevern Place, Earl's Court",3,1.1764705882352942
"Nevern Place, Earl's Court",4,1.1764705882352942
"Nevern Place, Earl's Court",5,1.1666666666666667
"Nevern Place, Earl's Court",6,1.1428571428571428
"Nevern Place, Earl's Court",7,1.1908396946564885
"Nevern Place, Earl's Court",8,1.3675213675213675
"Nevern Place, Earl's Court",9,1.4444444444444444
"Nevern Place, Earl's Court",10,1.3703703703703705
"Nevern Place, Earl's Court",11,1.4642857142857142
"Nevern Place, Earl's Court",12,1.5592105263157894
"Nevern Place, Earl's Court",13,1.4647887323943662
"Nevern Place, Earl's Court",14,1.5165562913907285
"Nevern Place, Earl's Court",15,1.5864197530864197
"Nevern Place, Earl's Court",16,1.6775956284153006
"Nevern Place, Earl's Court",17,1.7630331753554502
"Nevern Place, Earl's Court",18,1.9110169491525424
"Nevern Place, Earl's Court",19,1.880184331797235
"Nevern Place, Earl's Court",20,1.8863636363636365
"Nevern Place, Earl's Court",21,1.7901234567901234
"Nevern Place, Earl's Court",22,1.4652777777777777
"Nevern Place, Earl's Court",23,1.373015873015873
"Neville Gill Close, Wandsworth",0,1.168421052631579
"Neville Gill Close, Wandsworth",1,1.2833333333333334
"Neville Gill Close, Wandsworth",2,1.2285714285714286
"Neville Gill Close, Wandsworth",3,1.2727272727272727
"Neville Gill Close, Wandsworth",4,1.1428571428571428
"Neville Gill Close, Wandsworth",5,1.2222222222222223
"Neville Gill Close, Wandsworth",6,1.1772151898734178
"Neville Gill Close, Wandsworth",7,1.1746031746031746
"Neville Gill Close, Wandsworth",8,1.2976190476190477
"Neville Gill Close, Wandsworth",9,1.3577981651376148
"Neville Gill Close, Wandsworth",10,1.3177570093457944
"Neville Gill Close, Wandsworth",11,1.5416666666666667
"Neville Gill Close, Wandsworth",12,1.6484848484848484
"Neville Gill Close, Wandsworth",13,1.6394557823129252
"Neville Gill Close, Wandsworth",14,1.6910112359550562
"Neville Gill Close, Wandsworth",15,1.7708333333333333
"Neville Gill Close, Wandsworth",16,1.7434782608695651
"Neville Gill Close, Wandsworth",17,2.5972222222222223
"Neville Gill Close, Wandsworth",18,2.922509225092251
"Neville Gill Close, Wandsworth",19,2.3026315789473686
"Neville Gill Close, Wandsworth",20,1.7564766839378239
"Neville Gill Close, Wandsworth",21,1.5
"Neville Gill Close, Wandsworth",22,1.43
"Neville Gill Close, Wandsworth",23,1.1547619047619047
"New Cavendish Street, Marylebone",0,1.1944444444444444
"New Cavendish Street, Marylebone",1,1.1333333333333333
"New Cavendish Street, Marylebone",2,1.0833333333333333
"New Cavendish Street, Marylebone",3,1.0
"New Cavendish Street, Marylebone",4,1.3333333333333333
"New Cavendish Street, Marylebone",5,1.0
"New Cavendish Street, Marylebone",6,1.2293577981651376
"New Cavendish Street, Marylebone",7,1.9318181818181819
"New Cavendish Street, Marylebone",8,3.8771929824561404
"New Cavendish Street, Marylebone",9,3.1739130434782608
"New Cavendish Street, Marylebone",10,2.4761904761904763
"New Cavendish Street, Marylebone",11,2.346613545816733
"New Cavendish Street, Marylebone",12,2.4862745098039216
"New Cavendish Street, Marylebone",13,2.425196850393701
"New Cavendish Street, Marylebone",14,2.49789029535865
"New Cavendish Street, Marylebone",15,2.168103448275862
"New Cavendish Street, Marylebone",16,2.2127659574468086
"New Cavendish Street, Marylebone",17,2.754032258064516
"New Cavendish Street, Marylebone",18,2.9098039215686273
"New Cavendish Street, Marylebone",19,2.3612334801762116
"New Cavendish Street, Marylebone",20,1.733695652173913
"New Cavendish Street, Marylebone",21,1.4640522875816993
"New Cavendish Street, Marylebone",22,1.3571428571428572
"New Cavendish Street, Marylebone",23,1.4029850746268657
"New Fetter Lane, Holborn",0,1.2666666666666666
"New Fetter Lane, Holborn",1,1.0
"New Fetter Lane, Holborn",2,1.2222222222222223
"New Fetter Lane, Holborn",3,1.0
"New Fetter Lane, Holborn",4,1.0
"New Fetter Lane, Holborn",5,1.0895522388059702
"New Fetter Lane, Holborn",6,1.8592233009708738
"New Fetter Lane, Holborn",7,4.929166666666666
"New Fetter Lane, Holborn",8,11.526315789473685
"New Fetter Lane, Holborn",9,2.9482758620689653
"New Fetter Lane, Holborn",10,1.9801980198019802
"New Fetter Lane, Holborn",11,1.9848484848484849
"New Fetter Lane, Holborn",12,2.353982300884956
"New Fetter Lane, Holborn",13,2.5404255319148934
"New Fetter Lane, Holborn",14,1.9516129032258065
"New Fetter Lane, Holborn",15,1.6797385620915033
"New Fetter Lane, Holborn",16,1.5389610389610389
"New Fetter Lane, Holborn",17,2.2119815668202767
"New Fetter Lane, Holborn",18,2.0
"New Fetter Lane, Holborn",19,1.53125
"New Fetter Lane, Holborn",20,1.238938053097345
"New Fetter Lane, Holborn",21,1.3125
"New Fetter Lane, Holborn",22,1.3018867924528301
"New Fetter Lane, Holborn",23,1.3888888888888888
"New Globe Walk, Bankside",0,1.375
"New Globe Walk, Bankside",1,1.4210526315789473
"New Globe Walk, Bankside",2,1.3125
"New Globe Walk, Bankside",3,1.5
"New Globe Walk, Bankside",4,2.25
"New Globe Walk, Bankside",5,1.0
"New Globe Walk, Bankside",6,1.0476190476190477
"New Globe Walk, Bankside",7,1.3384615384615384
"New Globe Walk, Bankside",8,4.359183673469388
"New Globe Walk, Bankside",9,3.4525547445255476
"New Globe Walk, Bankside",10,1.6918238993710693
"New Globe Walk, Bankside",11,1.7358490566037736
"New Globe Walk, Bankside",12,2.0437158469945356
"New Globe Walk, Bankside",13,2.242424242424242
"New Globe Walk, Bankside",14,1.9719101123595506
"New Globe Walk, Bankside",15,2.259259259259259
"New Globe Walk, Bankside",16,1.8333333333333333
"New Globe Walk, Bankside",17,1.961352657004831
"New Globe Walk, Bankside",18,2.29004329004329
"New Globe Walk, Bankside",19,2.1523809523809523
"New Globe Walk, Bankside",20,1.7708333333333333
"New Globe Walk, Bankside",21,1.5511811023622046
"New Globe Walk, Bankside",22,1.422680412371134
"New Globe Walk, Bankside",23,1.4268292682926829
"New Inn Yard, Shoreditch",0,1.3205128205128205
"New Inn Yard, Shoreditch",1,1.3488372093023255
"New Inn Yard, Shoreditch",2,1.2941176470588236
"New Inn Yard, Shoreditch",3,1.0
"New Inn Yard, Shoreditch",4,1.2727272727272727
"New Inn Yard, Shoreditch",5,1.0769230769230769
"New Inn Yard, Shoreditch",6,1.484375
"New Inn Yard, Shoreditch",7,2.16289592760181
"New Inn Yard, Shoreditch",8,4.824561403508772
"New Inn Yard, Shoreditch",9,4.385579937304075
"New Inn Yard, Shoreditch",10,2.097378277153558
"New Inn Yard, Shoreditch",11,2.1782945736434107
"New Inn Yard, Shoreditch",12,2.2404580152671754
"New Inn Yard, Shoreditch",13,1.9533898305084745
"New Inn Yard, Shoreditch",14,1.907079646017699
"New Inn Yard, Shoreditch",15,1.9189189189189189
"New Inn Yard, Shoreditch",16,2.2713178294573644
"New Inn Yard, Shoreditch",17,3.1357615894039736
"New Inn Yard, Shoreditch",18,3.7736486486486487
"New Inn Yard, Shoreditch",19,3.039568345323741
"New Inn Yard, Shoreditch",20,2.0756302521008405
"New Inn Yard, Shoreditch",21,1.6158536585365855
"New Inn Yard, Shoreditch",22,1.5344827586206897
"New Inn Yard, Shoreditch",23,1.4867256637168142
"New Kent Road, The Borough",0,1.4651162790697674
"New Kent Road, The Borough",1,1.4
"New Kent Road, The Borough",2,1.2
"New Kent Road, The Borough",3,1.4242424242424243
"New Kent Road, The Borough",4,1.2173913043478262
"New Kent Road, The Borough",5,1.3571428571428572
"New Kent Road, The Borough",6,1.5591397849462365
"New Kent Road, The Borough",7,3.4794520547945207
"New Kent Road, The Borough",8,1.5034482758620689
"New Kent Road, The Borough",9,1.436241610738255
"New Kent Road, The Borough",10,1.4701492537313432
"New Kent Road, The Borough",11,1.3353293413173652
"New Kent Road, The Borough",12,1.5
"New Kent Road, The Borough",13,1.8020833333333333
"New Kent Road, The Borough",14,1.6633165829145728
"New Kent Road, The Borough",15,1.7230046948356808
"New Kent Road, The Borough",16,2.1481481481481484
"New Kent Road, The Borough",17,3.382059800664452
"New Kent Road, The Borough",18,3.8382838283828384
"New Kent Road, The Borough",19,2.9288256227758005
"New Kent Road, The Borough",20,2.2531645569620253
"New Kent Road, The Borough",21,1.9245283018867925
"New Kent Road, The Borough",22,1.927710843373494
"New Kent Road, The Borough",23,1.676923076923077
"New North Road 2, Hoxton",0,1.3333333333333333
"New North Road 2, Hoxton",1,1.3484848484848484
"New North Road 2, Hoxton",2,1.2285714285714286
"New North Road 2, Hoxton",3,1.1724137931034482
"New North Road 2, Hoxton",4,1.0714285714285714
"New North Road 2, Hoxton",5,1.0625
"New North Road 2, Hoxton",6,1.0408163265306123
"New North Road 2, Hoxton",7,1.069767441860465
"New North Road 2, Hoxton",8,1.17
