station,hour,pickup_count
"Ladbroke Grove Central, Ladbroke Grove",16,1.9736842105263157
"Ladbroke Grove Central, Ladbroke Grove",17,1.5517241379310345
"Ladbroke Grove Central, Ladbroke Grove",18,1.6129032258064515
"Ladbroke Grove Central, Ladbroke Grove",19,1.44
"Ladbroke Grove Central, Ladbroke Grove",20,1.5625
"Ladbroke Grove Central, Ladbroke Grove",21,1.1818181818181819
"Ladbroke Grove Central, Ladbroke Grove",22,1.0
"Ladbroke Grove Central, Ladbroke Grove",23,1.1111111111111112
"Lambeth North Station, Waterloo",0,1.2592592592592593
"Lambeth North Station, Waterloo",1,1.1
"Lambeth North Station, Waterloo",2,1.2142857142857142
"Lambeth North Station, Waterloo",3,1.25
"Lambeth North Station, Waterloo",4,1.25
"Lambeth North Station, Waterloo",5,1.0
"Lambeth North Station, Waterloo",6,1.0588235294117647
"Lambeth North Station, Waterloo",7,1.2903225806451613
"Lambeth North Station, Waterloo",8,1.4
"Lambeth North Station, Waterloo",9,1.5277777777777777
"Lambeth North Station, Waterloo",10,1.7972972972972974
"Lambeth North Station, Waterloo",11,2.135135135135135
"Lambeth North Station, Waterloo",12,2.2941176470588234
"Lambeth North Station, Waterloo",13,2.168539325842697
"Lambeth North Station, Waterloo",14,2.037037037037037
"Lambeth North Station, Waterloo",15,2.217948717948718
"Lambeth North Station, Waterloo",16,2.155844155844156
"Lambeth North Station, Waterloo",17,1.917808219178082
"Lambeth North Station, Waterloo",18,2.0786516853932584
"Lambeth North Station, Waterloo",19,1.8028169014084507
"Lambeth North Station, Waterloo",20,1.4772727272727273
"Lambeth North Station, Waterloo",21,1.7962962962962963
"Lambeth North Station, Waterloo",22,1.7608695652173914
"Lambeth North Station, Waterloo",23,1.6285714285714286
"Lambeth Palace Road, Waterloo",0,1.8113207547169812
"Lambeth Palace Road, Waterloo",1,1.6285714285714286
"Lambeth Palace Road, Waterloo",2,1.2333333333333334
"Lambeth Palace Road, Waterloo",3,1.25
"Lambeth Palace Road, Waterloo",4,1.2857142857142858
"Lambeth Palace Road, Waterloo",5,1.25
"Lambeth Palace Road, Waterloo",6,1.2941176470588236
"Lambeth Palace Road, Waterloo",7,1.1666666666666667
"Lambeth Palace Road, Waterloo",8,1.8732394366197183
"Lambeth Palace Road, Waterloo",9,2.037037037037037
"Lambeth Palace Road, Waterloo",10,2.395348837209302
"Lambeth Palace Road, Waterloo",11,3.0941176470588236
"Lambeth Palace Road, Waterloo",12,3.2527472527472527
"Lambeth Palace Road, Waterloo",13,3.6020408163265305
"Lambeth Palace Road, Waterloo",14,3.8105263157894735
"Lambeth Palace Road, Waterloo",15,3.8686868686868685
"Lambeth Palace Road, Waterloo",16,3.7676767676767677
"Lambeth Palace Road, Waterloo",17,3.606382978723404
"Lambeth Palace Road, Waterloo",18,3.6595744680851063
"Lambeth Palace Road, Waterloo",19,2.967741935483871
"Lambeth Palace Road, Waterloo",20,2.875
"Lambeth Palace Road, Waterloo",21,2.533333333333333
"Lambeth Palace Road, Waterloo",22,2.253731343283582
"Lambeth Palace Road, Waterloo",23,1.6349206349206349
"Lambeth Road, Vauxhall",0,1.1428571428571428
"Lambeth Road, Vauxhall",1,1.125
"Lambeth Road, Vauxhall",2,1.4
"Lambeth Road, Vauxhall",3,1.0
"Lambeth Road, Vauxhall",4,1.0
"Lambeth Road, Vauxhall",5,1.0714285714285714
"Lambeth Road, Vauxhall",6,1.42
"Lambeth Road, Vauxhall",7,1.34375
"Lambeth Road, Vauxhall",8,1.2083333333333333
"Lambeth Road, Vauxhall",9,1.5833333333333333
"Lambeth Road, Vauxhall",10,2.015625
"Lambeth Road, Vauxhall",11,1.7674418604651163
"Lambeth Road, Vauxhall",12,1.8360655737704918
"Lambeth Road, Vauxhall",13,2.0121951219512195
"Lambeth Road, Vauxhall",14,1.8271604938271604
"Lambeth Road, Vauxhall",15,2.0454545454545454
"Lambeth Road, Vauxhall",16,1.6865671641791045
"Lambeth Road, Vauxhall",17,1.7833333333333334
"Lambeth Road, Vauxhall",18,1.92
"Lambeth Road, Vauxhall",19,2.1219512195121952
"Lambeth Road, Vauxhall",20,1.4210526315789473
"Lambeth Road, Vauxhall",21,1.5
"Lambeth Road, Vauxhall",22,1.0666666666666667
"Lambeth Road, Vauxhall",23,1.0
"Lancaster Drive, Blackwall",0,1.6666666666666667
"Lancaster Drive, Blackwall",1,1.3125
"Lancaster Drive, Blackwall",2,1.5714285714285714
"Lancaster Drive, Blackwall",3,1.0
"Lancaster Drive, Blackwall",4,1.2
"Lancaster Drive, Blackwall",5,1.3333333333333333
"Lancaster Drive, Blackwall",6,1.3333333333333333
"Lancaster Drive, Blackwall",7,1.0
"Lancaster Drive, Blackwall",8,1.0
"Lancaster Drive, Blackwall",9,1.2307692307692308
"Lancaster Drive, Blackwall",10,1.3272727272727274
"Lancaster Drive, Blackwall",11,1.7413793103448276
"Lancaster Drive, Blackwall",12,1.492063492063492
"Lancaster Drive, Blackwall",13,1.8666666666666667
"Lancaster Drive, Blackwall",14,1.935483870967742
"Lancaster Drive, Blackwall",15,1.9298245614035088
"Lancaster Drive, Blackwall",16,1.6842105263157894
"Lancaster Drive, Blackwall",17,1.6666666666666667
"Lancaster Drive, Blackwall",18,1.6382978723404256
"Lancaster Drive, Blackwall",19,1.4838709677419355
"Lancaster Drive, Blackwall",20,1.5135135135135136
"Lancaster Drive, Blackwall",21,1.5294117647058822
"Lancaster Drive, Blackwall",22,1.5625
"Lancaster Drive, Blackwall",23,1.2272727272727273
"Lancaster Gate , Bayswater",0,1.2173913043478262
"Lancaster Gate , Bayswater",1,1.6875
"Lancaster Gate , Bayswater",2,1.3333333333333333
"Lancaster Gate , Bayswater",3,1.1666666666666667
"Lancaster Gate , Bayswater",4,1.3333333333333333
"Lancaster Gate , Bayswater",5,1.3333333333333333
"Lancaster Gate , Bayswater",6,1.0952380952380953
"Lancaster Gate , Bayswater",7,1.3611111111111112
"Lancaster Gate , Bayswater",8,1.855072463768116
"Lancaster Gate , Bayswater",9,3.988888888888889
"Lancaster Gate , Bayswater",10,5.17
"Lancaster Gate , Bayswater",11,4.299065420560748
"Lancaster Gate , Bayswater",12,4.184782608695652
"Lancaster Gate , Bayswater",13,3.8686868686868685
"Lancaster Gate , Bayswater",14,3.6041666666666665
"Lancaster Gate , Bayswater",15,3.3636363636363638
"Lancaster Gate , Bayswater",16,3.5052631578947366
"Lancaster Gate , Bayswater",17,3.087912087912088
"Lancaster Gate , Bayswater",18,3.011764705882353
"Lancaster Gate , Bayswater",19,3.0
"Lancaster Gate , Bayswater",20,2.0
"Lancaster Gate , Bayswater",21,1.6111111111111112
"Lancaster Gate , Bayswater",22,1.5833333333333333
"Lancaster Gate , Bayswater",23,1.3333333333333333
"Langdon Park, Poplar",0,1.25
"Langdon Park, Poplar",1,1.0
"Langdon Park, Poplar",2,1.0
"Langdon Park, Poplar",3,1.6666666666666667
"Langdon Park, Poplar",4,2.0
"Langdon Park, Poplar",5,1.5
"Langdon Park, Poplar",6,1.0
"Langdon Park, Poplar",7,1.3157894736842106
"Langdon Park, Poplar",8,1.2790697674418605
"Langdon Park, Poplar",9,1.4821428571428572
"Langdon Park, Poplar",10,1.6181818181818182
"Langdon Park, Poplar",11,1.7222222222222223
"Langdon Park, Poplar",12,1.9649122807017543
"Langdon Park, Poplar",13,2.1636363636363636
"Langdon Park, Poplar",14,1.8970588235294117
"Langdon Park, Poplar",15,1.7454545454545454
"Langdon Park, Poplar",16,1.7674418604651163
"Langdon Park, Poplar",17,1.829268292682927
"Langdon Park, Poplar",18,1.6129032258064515
"Langdon Park, Poplar",19,1.7
"Langdon Park, Poplar",20,1.68
"Langdon Park, Poplar",21,1.25
"Langdon Park, Poplar",22,1.4736842105263157
"Langdon Park, Poplar",23,1.25
"Lansdowne Drive, Hackney Central",0,1.1666666666666667
"Lansdowne Drive, Hackney Central",1,1.25
"Lansdowne Drive, Hackney Central",2,1.3
"Lansdowne Drive, Hackney Central",3,1.3846153846153846
"Lansdowne Drive, Hackney Central",4,1.0
"Lansdowne Drive, Hackney Central",5,1.25
"Lansdowne Drive, Hackney Central",6,1.0
"Lansdowne Drive, Hackney Central",7,1.12
"Lansdowne Drive, Hackney Central",8,1.6666666666666667
"Lansdowne Drive, Hackney Central",9,1.7605633802816902
"Lansdowne Drive, Hackney Central",10,2.1857142857142855
"Lansdowne Drive, Hackney Central",11,2.6702127659574466
"Lansdowne Drive, Hackney Central",12,2.9651162790697674
"Lansdowne Drive, Hackney Central",13,2.8666666666666667
"Lansdowne Drive, Hackney Central",14,3.2386363636363638
"Lansdowne Drive, Hackney Central",15,2.9647058823529413
"Lansdowne Drive, Hackney Central",16,2.8292682926829267
"Lansdowne Drive, Hackney Central",17,2.602409638554217
"Lansdowne Drive, Hackney Central",18,2.5921052631578947
"Lansdowne Drive, Hackney Central",19,2.183333333333333
"Lansdowne Drive, Hackney Central",20,2.2666666666666666
"Lansdowne Drive, Hackney Central",21,1.6129032258064515
"Lansdowne Drive, Hackney Central",22,1.3478260869565217
"Lansdowne Drive, Hackney Central",23,1.3333333333333333
"Lansdowne Road, Ladbroke Grove",0,1.263157894736842
"Lansdowne Road, Ladbroke Grove",1,1.4285714285714286
"Lansdowne Road, Ladbroke Grove",2,1.1111111111111112
"Lansdowne Road, Ladbroke Grove",3,1.391304347826087
"Lansdowne Road, Ladbroke Grove",4,1.1666666666666667
"Lansdowne Road, Ladbroke Grove",5,1.0833333333333333
"Lansdowne Road, Ladbroke Grove",6,1.0
"Lansdowne Road, Ladbroke Grove",7,1.0869565217391304
"Lansdowne Road, Ladbroke Grove",8,1.3404255319148937
"Lansdowne Road, Ladbroke Grove",9,1.6875
"Lansdowne Road, Ladbroke Grove",10,1.9875
"Lansdowne Road, Ladbroke Grove",11,2.4698795180722892
"Lansdowne Road, Ladbroke Grove",12,2.4578313253012047
"Lansdowne Road, Ladbroke Grove",13,2.2758620689655173
"Lansdowne Road, Ladbroke Grove",14,2.4941176470588236
"Lansdowne Road, Ladbroke Grove",15,2.4827586206896552
"Lansdowne Road, Ladbroke Grove",16,2.8505747126436782
"Lansdowne Road, Ladbroke Grove",17,2.5813953488372094
"Lansdowne Road, Ladbroke Grove",18,2.4239130434782608
"Lansdowne Road, Ladbroke Grove",19,2.0428571428571427
"Lansdowne Road, Ladbroke Grove",20,1.71875
"Lansdowne Road, Ladbroke Grove",21,1.5952380952380953
"Lansdowne Road, Ladbroke Grove",22,1.736842105263158
"Lansdowne Road, Ladbroke Grove",23,1.5333333333333334
"Lansdowne Walk, Ladbroke Grove",0,1.5
"Lansdowne Walk, Ladbroke Grove",1,1.2857142857142858
"Lansdowne Walk, Ladbroke Grove",2,1.3333333333333333
"Lansdowne Walk, Ladbroke Grove",4,1.0
"Lansdowne Walk, Ladbroke Grove",6,1.0
"Lansdowne Walk, Ladbroke Grove",7,1.3888888888888888
"Lansdowne Walk, Ladbroke Grove",8,1.5526315789473684
"Lansdowne Walk, Ladbroke Grove",9,1.25
"Lansdowne Walk, Ladbroke Grove",10,1.641025641025641
"Lansdowne Walk, Ladbroke Grove",11,1.7777777777777777
"Lansdowne Walk, Ladbroke Grove",12,1.5932203389830508
"Lansdowne Walk, Ladbroke Grove",13,1.7346938775510203
"Lansdowne Walk, Ladbroke Grove",14,1.697674418604651
"Lansdowne Walk, Ladbroke Grove",15,1.5897435897435896
"Lansdowne Walk, Ladbroke Grove",16,1.641025641025641
"Lansdowne Walk, Ladbroke Grove",17,1.5333333333333334
"Lansdowne Walk, Ladbroke Grove",18,1.55
"Lansdowne Walk, Ladbroke Grove",19,1.25
"Lansdowne Walk, Ladbroke Grove",20,1.4090909090909092
"Lansdowne Walk, Ladbroke Grove",21,1.2352941176470589
"Lansdowne Walk, Ladbroke Grove",22,1.4375
"Lansdowne Walk, Ladbroke Grove",23,1.35
"Lavington Street, Bankside",0,1.391304347826087
"Lavington Street, Bankside",1,1.1363636363636365
"Lavington Street, Bankside",2,1.6666666666666667
"Lavington Street, Bankside",3,1.5
"Lavington Street, Bankside",4,1.3571428571428572
"Lavington Street, Bankside",5,1.411764705882353
"Lavington Street, Bankside",6,1.0
"Lavington Street, Bankside",7,1.2
"Lavington Street, Bankside",8,1.4545454545454546
"Lavington Street, Bankside",9,1.5813953488372092
"Lavington Street, Bankside",10,1.830188679245283
"Lavington Street, Bankside",11,1.793103448275862
"Lavington Street, Bankside",12,2.264705882352941
"Lavington Street, Bankside",13,2.295774647887324
"Lavington Street, Bankside",14,1.9545454545454546
"Lavington Street, Bankside",15,2.0892857142857144
"Lavington Street, Bankside",16,2.129032258064516
"Lavington Street, Bankside",17,2.0923076923076924
"Lavington Street, Bankside",18,2.0784313725490198
"Lavington Street, Bankside",19,1.4857142857142858
"Lavington Street, Bankside",20,1.5517241379310345
"Lavington Street, Bankside",21,1.5263157894736843
"Lavington Street, Bankside",22,1.4838709677419355
"Lavington Street, Bankside",23,1.6842105263157894
"Lee Valley VeloPark, Queen Elizabeth Olympic Park",0,1.1538461538461537
"Lee Valley VeloPark, Queen Elizabeth Olympic Park",1,1.0
"Lee Valley VeloPark, Queen Elizabeth Olympic Park",2,1.0
"Lee Valley VeloPark, Queen Elizabeth Olympic Park",3,4.0
"Lee Valley VeloPark, Queen Elizabeth Olympic Park",4,1.5
"Lee Valley VeloPark, Queen Elizabeth Olympic Park",5,1.0
"Lee Valley VeloPark, Queen Elizabeth Olympic Park",6,1.0869565217391304
"Lee Valley VeloPark, Queen Elizabeth Olympic Park",7,1.203125
"Lee Valley VeloPark, Queen Elizabeth Olympic Park",8,1.3728813559322033
"Lee Valley VeloPark, Queen Elizabeth Olympic Park",9,1.935897435897436
"Lee Valley VeloPark, Queen Elizabeth Olympic Park",10,2.4096385542168677
"Lee Valley VeloPark, Queen Elizabeth Olympic Park",11,2.4698795180722892
"Lee Valley VeloPark, Queen Elizabeth Olympic Park",12,3.1704545454545454
"Lee Valley VeloPark, Queen Elizabeth Olympic Park",13,3.5232558139534884
"Lee Valley VeloPark, Queen Elizabeth Olympic Park",14,4.35632183908046
"Lee Valley VeloPark, Queen Elizabeth Olympic Park",15,4.131868131868132
"Lee Valley VeloPark, Queen Elizabeth Olympic Park",16,4.384615384615385
"Lee Valley VeloPark, Queen Elizabeth Olympic Park",17,3.9594594594594597
"Lee Valley VeloPark, Queen Elizabeth Olympic Park",18,3.056338028169014
"Lee Valley VeloPark, Queen Elizabeth Olympic Park",19,2.8703703703703702
"Lee Valley VeloPark, Queen Elizabeth Olympic Park",20,2.58974358974359
"Lee Valley VeloPark, Queen Elizabeth Olympic Park",21,2.8076923076923075
"Lee Valley VeloPark, Queen Elizabeth Olympic Park",22,1.619047619047619
"Lee Valley VeloPark, Queen Elizabeth Olympic Park",23,1.3846153846153846
"Leman Street, Aldgate",0,1.5952380952380953
"Leman Street, Aldgate",1,1.5
"Leman Street, Aldgate",2,1.4285714285714286
"Leman Street, Aldgate",3,1.7857142857142858
"Leman Street, Aldgate",4,1.0
"Leman Street, Aldgate",5,1.25
"Leman Street, Aldgate",6,1.1428571428571428
"Leman Street, Aldgate",7,1.2307692307692308
"Leman Street, Aldgate",8,1.6164383561643836
"Leman Street, Aldgate",9,2.6595744680851063
"Leman Street, Aldgate",10,3.4242424242424243
"Leman Street, Aldgate",11,3.7010309278350517
"Leman Street, Aldgate",12,3.6601941747572817
"Leman Street, Aldgate",13,3.5543478260869565
"Leman Street, Aldgate",14,3.0303030303030303
"Leman Street, Aldgate",15,2.7222222222222223
"Leman Street, Aldgate",16,2.602272727272727
"Leman Street, Aldgate",17,2.610526315789474
"Leman Street, Aldgate",18,2.4157303370786516
"Leman Street, Aldgate",19,2.4625
"Leman Street, Aldgate",20,2.027027027027027
"Leman Street, Aldgate",21,1.8059701492537314
"Leman Street, Aldgate",22,1.8461538461538463
"Leman Street, Aldgate",23,1.7755102040816326
"Leonard Circus , Shoreditch",0,1.8076923076923077
"Leonard Circus , Shoreditch",1,1.9310344827586208
"Leonard Circus , Shoreditch",2,1.6129032258064515
"Leonard Circus , Shoreditch",3,1.125
"Leonard Circus , Shoreditch",4,1.2
"Leonard Circus , Shoreditch",5,1.0
"Leonard Circus , Shoreditch",6,1.0
"Leonard Circus , Shoreditch",7,1.3043478260869565
"Leonard Circus , Shoreditch",8,1.2173913043478262
"Leonard Circus , Shoreditch",9,1.441860465116279
"Leonard Circus , Shoreditch",10,2.142857142857143
"Leonard Circus , Shoreditch",11,2.358490566037736
"Leonard Circus , Shoreditch",12,2.4307692307692306
"Leonard Circus , Shoreditch",13,2.3636363636363638
"Leonard Circus , Shoreditch",14,2.75
"Leonard Circus , Shoreditch",15,2.3636363636363638
"Leonard Circus , Shoreditch",16,2.169230769230769
"Leonard Circus , Shoreditch",17,2.3859649122807016
"Leonard Circus , Shoreditch",18,2.25
"Leonard Circus , Shoreditch",19,1.7804878048780488
"Leonard Circus , Shoreditch",20,1.9655172413793103
"Leonard Circus , Shoreditch",21,1.6
"Leonard Circus , Shoreditch",22,1.46875
"Leonard Circus , Shoreditch",23,1.875
"Leonard Circus , Shoreditch_OLD",0,2.0
"Leonard Circus , Shoreditch_OLD",1,2.769230769230769
"Leonard Circus , Shoreditch_OLD",2,2.0
"Leonard Circus , Shoreditch_OLD",3,1.5
"Leonard Circus , Shoreditch_OLD",4,1.1666666666666667
"Leonard Circus , Shoreditch_OLD",5,1.4444444444444444
"Leonard Circus , Shoreditch_OLD",6,1.3333333333333333
"Leonard Circus , Shoreditch_OLD",7,1.2727272727272727
"Leonard Circus , Shoreditch_OLD",8,1.5
"Leonard Circus , Shoreditch_OLD",9,2.411764705882353
"Leonard Circus , Shoreditch_OLD",10,2.28
"Leonard Circus , Shoreditch_OLD",11,3.576923076923077
"Leonard Circus , Shoreditch_OLD",12,3.1923076923076925
"Leonard Circus , Shoreditch_OLD",13,3.066666666666667
"Leonard Circus , Shoreditch_OLD",14,3.0
"Leonard Circus , Shoreditch_OLD",15,3.090909090909091
"Leonard Circus , Shoreditch_OLD",16,3.0357142857142856
"Leonard Circus , Shoreditch_OLD",17,2.2413793103448274
"Leonard Circus , Shoreditch_OLD",18,2.36
"Leonard Circus , Shoreditch_OLD",19,2.2857142857142856
"Leonard Circus , Shoreditch_OLD",20,1.8666666666666667
"Leonard Circus , Shoreditch_OLD",21,2.15
"Leonard Circus , Shoreditch_OLD",22,2.0
"Leonard Circus , Shoreditch_OLD",23,1.7727272727272727
"Lexham Gardens, Kensington",0,1.2592592592592593
"Lexham Gardens, Kensington",1,1.3333333333333333
"Lexham Gardens, Kensington",2,1.0833333333333333
"Lexham Gardens, Kensington",3,1.2
"Lexham Gardens, Kensington",4,1.0
"Lexham Gardens, Kensington",5,1.0
"Lexham Gardens, Kensington",6,1.2941176470588236
"Lexham Gardens, Kensington",7,1.2727272727272727
"Lexham Gardens, Kensington",8,1.7777777777777777
"Lexham Gardens, Kensington",9,2.033707865168539
"Lexham Gardens, Kensington",10,3.0434782608695654
"Lexham Gardens, Kensington",11,2.75
"Lexham Gardens, Kensington",12,2.3473684210526318
"Lexham Gardens, Kensington",13,2.5113636363636362
"Lexham Gardens, Kensington",14,2.340659340659341
"Lexham Gardens, Kensington",15,2.4193548387096775
"Lexham Gardens, Kensington",16,2.5569620253164556
"Lexham Gardens, Kensington",17,2.453488372093023
"Lexham Gardens, Kensington",18,2.2023809523809526
"Lexham Gardens, Kensington",19,2.057142857142857
"Lexham Gardens, Kensington",20,1.4754098360655739
"Lexham Gardens, Kensington",21,1.3636363636363635
"Lexham Gardens, Kensington",22,1.2352941176470589
"Lexham Gardens, Kensington",23,1.4166666666666667
"Lightermans Road, Millwall",0,1.7391304347826086
"Lightermans Road, Millwall",1,1.7142857142857142
"Lightermans Road, Millwall",2,1.7777777777777777
"Lightermans Road, Millwall",3,1.1818181818181819
"Lightermans Road, Millwall",4,1.3333333333333333
"Lightermans Road, Millwall",5,1.0
"Lightermans Road, Millwall",6,1.3333333333333333
"Lightermans Road, Millwall",7,1.4615384615384615
"Lightermans Road, Millwall",8,1.5769230769230769
"Lightermans Road, Millwall",9,1.8269230769230769
"Lightermans Road, Millwall",10,2.2266666666666666
"Lightermans Road, Millwall",11,2.259259259259259
"Lightermans Road, Millwall",12,2.4705882352941178
"Lightermans Road, Millwall",13,2.515151515151515
"Lightermans Road, Millwall",14,2.123456790123457
"Lightermans Road, Millwall",15,2.442622950819672
"Lightermans Road, Millwall",16,1.8615384615384616
"Lightermans Road, Millwall",17,2.1515151515151514
"Lightermans Road, Millwall",18,2.2033898305084745
"Lightermans Road, Millwall",19,2.1774193548387095
"Lightermans Road, Millwall",20,1.878787878787879
"Lightermans Road, Millwall",21,1.7894736842105263
"Lightermans Road, Millwall",22,2.074074074074074
"Lightermans Road, Millwall",23,1.5
"Limburg Road, Clapham Junction",0,1.4615384615384615
"Limburg Road, Clapham Junction",1,1.4666666666666666
"Limburg Road, Clapham Junction",2,1.0
"Limburg Road, Clapham Junction",3,1.0
"Limburg Road, Clapham Junction",4,1.0
"Limburg Road, Clapham Junction",5,1.0
"Limburg Road, Clapham Junction",6,1.0
"Limburg Road, Clapham Junction",7,1.2105263157894737
"Limburg Road, Clapham Junction",8,1.1481481481481481
"Limburg Road, Clapham Junction",9,1.5172413793103448
"Limburg Road, Clapham Junction",10,1.5510204081632653
"Limburg Road, Clapham Junction",11,1.75
"Limburg Road, Clapham Junction",12,1.7555555555555555
"Limburg Road, Clapham Junction",13,1.9387755102040816
"Limburg Road, Clapham Junction",14,2.018867924528302
"Limburg Road, Clapham Junction",15,1.65625
"Limburg Road, Clapham Junction",16,1.7777777777777777
"Limburg Road, Clapham Junction",17,1.5227272727272727
"Limburg Road, Clapham Junction",18,1.4444444444444444
"Limburg Road, Clapham Junction",19,1.53125
"Limburg Road, Clapham Junction",20,1.0384615384615385
"Limburg Road, Clapham Junction",21,1.2666666666666666
"Limburg Road, Clapham Junction",22,1.5625
"Limburg Road, Clapham Junction",23,1.7777777777777777
"Limburg Road, Clapham Junction_OLD",0,1.4444444444444444
"Limburg Road, Clapham Junction_OLD",1,1.6666666666666667
"Limburg Road, Clapham Junction_OLD",2,1.0
"Limburg Road, Clapham Junction_OLD",3,1.0
"Limburg Road, Clapham Junction_OLD",7,1.0
"Limburg Road, Clapham Junction_OLD",8,1.0
"Limburg Road, Clapham Junction_OLD",9,1.5
"Limburg Road, Clapham Junction_OLD",10,1.6
"Limburg Road, Clapham Junction_OLD",11,1.9
"Limburg Road, Clapham Junction_OLD",12,1.5454545454545454
"Limburg Road, Clapham Junction_OLD",13,1.9
"Limburg Road, Clapham Junction_OLD",14,1.7333333333333334
"Limburg Road, Clapham Junction_OLD",15,1.5833333333333333
"Limburg Road, Clapham Junction_OLD",16,1.5555555555555556
"Limburg Road, Clapham Junction_OLD",17,2.0
"Limburg Road, Clapham Junction_OLD",18,1.7142857142857142
"Limburg Road, Clapham Junction_OLD",19,1.25
"Limburg Road, Clapham Junction_OLD",20,1.75
"Limburg Road, Clapham Junction_OLD",21,1.0
"Limburg Road, Clapham Junction_OLD",22,1.0
"Limburg Road, Clapham Junction_OLD",23,1.2
"Limerston Street, West Chelsea",0,1.4782608695652173
"Limerston Street, West Chelsea",1,1.6216216216216217
"Limerston Street, West Chelsea",2,1.32
"Limerston Street, West Chelsea",3,1.4615384615384615
"Limerston Street, West Chelsea",4,1.1
"Limerston Street, West Chelsea",5,1.0
"Limerston Street, West Chelsea",6,1.1
"Limerston Street, West Chelsea",7,1.4444444444444444
"Limerston Street, West Chelsea",8,2.3857142857142857
"Limerston Street, West Chelsea",9,2.948051948051948
"Limerston Street, West Chelsea",10,3.7176470588235295
"Limerston Street, West Chelsea",11,3.3095238095238093
"Limerston Street, West Chelsea",12,3.4878048780487805
"Limerston Street, West Chelsea",13,3.3658536585365852
"Limerston Street, West Chelsea",14,3.108433734939759
"Limerston Street, West Chelsea",15,2.875
"Limerston Street, West Chelsea",16,3.175
"Limerston Street, West Chelsea",17,3.4615384615384617
"Limerston Street, West Chelsea",18,2.904109589041096
"Limerston Street, West Chelsea",19,2.3733333333333335
"Limerston Street, West Chelsea",20,2.691358024691358
"Limerston Street, West Chelsea",21,1.7777777777777777
"Limerston Street, West Chelsea",22,1.588235294117647
"Limerston Street, West Chelsea",23,1.7209302325581395
"Lincoln's Inn Fields, Holborn",0,1.6153846153846154
"Lincoln's Inn Fields, Holborn",1,1.3043478260869565
"Lincoln's Inn Fields, Holborn",2,1.4
"Lincoln's Inn Fields, Holborn",3,1.5714285714285714
"Lincoln's Inn Fields, Holborn",4,1.0
"Lincoln's Inn Fields, Holborn",5,1.0
"Lincoln's Inn Fields, Holborn",6,1.0
"Lincoln's Inn Fields, Holborn",7,1.0
"Lincoln's Inn Fields, Holborn",8,1.0
"Lincoln's Inn Fields, Holborn",9,1.3043478260869565
"Lincoln's Inn Fields, Holborn",10,1.3076923076923077
"Lincoln's Inn Fields, Holborn",11,1.4523809523809523
"Lincoln's Inn Fields, Holborn",12,1.5918367346938775
"Lincoln's Inn Fields, Holborn",13,1.9090909090909092
"Lincoln's Inn Fields, Holborn",14,2.2033898305084745
"Lincoln's Inn Fields, Holborn",15,2.1343283582089554
"Lincoln's Inn Fields, Holborn",16,2.263157894736842
"Lincoln's Inn Fields, Holborn",17,2.2133333333333334
"Lincoln's Inn Fields, Holborn",18,1.8987341772151898
"Lincoln's Inn Fields, Holborn",19,1.8955223880597014
"Lincoln's Inn Fields, Holborn",20,1.5769230769230769
"Lincoln's Inn Fields, Holborn",21,1.5245901639344261
"Lincoln's Inn Fields, Holborn",22,1.6744186046511629
"Lincoln's Inn Fields, Holborn",23,1.2333333333333334
"Lindfield Street, Poplar",0,1.4
"Lindfield Street, Poplar",1,1.25
"Lindfield Street, Poplar",2,1.0
"Lindfield Street, Poplar",3,1.25
"Lindfield Street, Poplar",4,1.0
"Lindfield Street, Poplar",5,1.3333333333333333
"Lindfield Street, Poplar",6,1.0666666666666667
"Lindfield Street, Poplar",7,1.3088235294117647
"Lindfield Street, Poplar",8,1.6507936507936507
"Lindfield Street, Poplar",9,2.2261904761904763
"Lindfield Street, Poplar",10,2.4945054945054945
"Lindfield Street, Poplar",11,2.263157894736842
"Lindfield Street, Poplar",12,2.9213483146067416
"Lindfield Street, Poplar",13,3.011627906976744
"Lindfield Street, Poplar",14,2.4545454545454546
"Lindfield Street, Poplar",15,2.4886363636363638
"Lindfield Street, Poplar",16,2.116883116883117
"Lindfield Street, Poplar",17,1.9066666666666667
"Lindfield Street, Poplar",18,1.9333333333333333
"Lindfield Street, Poplar",19,1.8909090909090909
"Lindfield Street, Poplar",20,1.7966101694915255
"Lindfield Street, Poplar",21,1.5294117647058822
"Lindfield Street, Poplar",22,1.4411764705882353
"Lindfield Street, Poplar",23,1.3333333333333333
"Lisson Grove, St. John's Wood",0,1.0
"Lisson Grove, St. John's Wood",1,1.25
"Lisson Grove, St. John's Wood",2,1.0
"Lisson Grove, St. John's Wood",4,1.0
"Lisson Grove, St. John's Wood",5,1.0
"Lisson Grove, St. John's Wood",6,1.0
"Lisson Grove, St. John's Wood",7,1.1176470588235294
"Lisson Grove, St. John's Wood",8,1.3829787234042554
"Lisson Grove, St. John's Wood",9,1.5535714285714286
"Lisson Grove, St. John's Wood",10,1.7464788732394365
"Lisson Grove, St. John's Wood",11,1.8333333333333333
"Lisson Grove, St. John's Wood",12,1.7611940298507462
"Lisson Grove, St. John's Wood",13,2.142857142857143
"Lisson Grove, St. John's Wood",14,2.306451612903226
"Lisson Grove, St. John's Wood",15,2.0441176470588234
"Lisson Grove, St. John's Wood",16,2.0163934426229506
"Lisson Grove, St. John's Wood",17,1.9710144927536233
"Lisson Grove, St. John's Wood",18,1.7906976744186047
