station,hour,dropoff_count
"Marylebone Lane, Marylebone",0,1.75
"Marylebone Lane, Marylebone",1,1.0769230769230769
"Marylebone Lane, Marylebone",2,1.0
"Marylebone Lane, Marylebone",4,1.125
"Marylebone Lane, Marylebone",5,1.0
"Marylebone Lane, Marylebone",6,1.1945945945945946
"Marylebone Lane, Marylebone",7,3.2383177570093458
"Marylebone Lane, Marylebone",8,5.87719298245614
"Marylebone Lane, Marylebone",9,5.3652173913043475
"Marylebone Lane, Marylebone",10,2.7880184331797233
"Marylebone Lane, Marylebone",11,2.356382978723404
"Marylebone Lane, Marylebone",12,2.431472081218274
"Marylebone Lane, Marylebone",13,2.613065326633166
"Marylebone Lane, Marylebone",14,2.3225806451612905
"Marylebone Lane, Marylebone",15,2.4512820512820515
"Marylebone Lane, Marylebone",16,2.4198895027624308
"Marylebone Lane, Marylebone",17,3.0636363636363635
"Marylebone Lane, Marylebone",18,3.0141509433962264
"Marylebone Lane, Marylebone",19,2.3163841807909606
"Marylebone Lane, Marylebone",20,1.871212121212121
"Marylebone Lane, Marylebone",21,1.5862068965517242
"Marylebone Lane, Marylebone",22,1.5490196078431373
"Marylebone Lane, Marylebone",23,1.25
Mechanical Workshop Clapham,5,1.0
Mechanical Workshop Clapham,7,1.0
Mechanical Workshop Clapham,8,1.0
Mechanical Workshop Clapham,9,1.1818181818181819
Mechanical Workshop Clapham,10,1.3478260869565217
Mechanical Workshop Clapham,11,1.25
Mechanical Workshop Clapham,12,1.0
Mechanical Workshop Clapham,13,1.4545454545454546
Mechanical Workshop Clapham,14,1.75
Mechanical Workshop Clapham,15,1.1111111111111112
Mechanical Workshop Clapham,16,1.3333333333333333
Mechanical Workshop Clapham,17,1.6842105263157894
Mechanical Workshop Clapham,18,1.64
Mechanical Workshop Clapham,19,1.0
Mechanical Workshop Penton,6,1.0
Mechanical Workshop Penton,9,1.0
Mechanical Workshop Penton,10,1.6666666666666667
Mechanical Workshop Penton,11,1.0
Mechanical Workshop Penton,13,1.0
Mechanical Workshop Penton,14,1.0
Mechanical Workshop Penton,16,1.0
Mechanical Workshop Penton,17,1.3333333333333333
Mechanical Workshop Penton,18,1.5
"Merchant Street, Bow",0,1.0454545454545454
"Merchant Street, Bow",1,1.25
"Merchant Street, Bow",2,1.0
"Merchant Street, Bow",3,1.2
"Merchant Street, Bow",4,1.0
"Merchant Street, Bow",5,1.0
"Merchant Street, Bow",6,1.0
"Merchant Street, Bow",7,1.1944444444444444
"Merchant Street, Bow",8,1.6115107913669064
"Merchant Street, Bow",9,1.2317073170731707
"Merchant Street, Bow",10,1.1868131868131868
"Merchant Street, Bow",11,1.1604938271604939
"Merchant Street, Bow",12,1.3247863247863247
"Merchant Street, Bow",13,1.4456521739130435
"Merchant Street, Bow",14,1.3473684210526315
"Merchant Street, Bow",15,1.2528735632183907
"Merchant Street, Bow",16,1.3333333333333333
"Merchant Street, Bow",17,1.7828947368421053
"Merchant Street, Bow",18,1.99375
"Merchant Street, Bow",19,1.781021897810219
"Merchant Street, Bow",20,1.4955752212389382
"Merchant Street, Bow",21,1.3368421052631578
"Merchant Street, Bow",22,1.355263157894737
"Merchant Street, Bow",23,1.2463768115942029
"Mexfield Road, East Putney",0,1.2916666666666667
"Mexfield Road, East Putney",1,1.0
"Mexfield Road, East Putney",2,1.0
"Mexfield Road, East Putney",3,1.5
"Mexfield Road, East Putney",4,1.0
"Mexfield Road, East Putney",5,1.0
"Mexfield Road, East Putney",6,1.0
"Mexfield Road, East Putney",7,1.0869565217391304
"Mexfield Road, East Putney",8,1.2173913043478262
"Mexfield Road, East Putney",9,1.3870967741935485
"Mexfield Road, East Putney",10,1.0384615384615385
"Mexfield Road, East Putney",11,1.0454545454545454
"Mexfield Road, East Putney",12,1.1666666666666667
"Mexfield Road, East Putney",13,1.1886792452830188
"Mexfield Road, East Putney",14,1.1764705882352942
"Mexfield Road, East Putney",15,1.323076923076923
"Mexfield Road, East Putney",16,1.4057971014492754
"Mexfield Road, East Putney",17,1.4921875
"Mexfield Road, East Putney",18,1.6884057971014492
"Mexfield Road, East Putney",19,1.4152542372881356
"Mexfield Road, East Putney",20,1.2340425531914894
"Mexfield Road, East Putney",21,1.393939393939394
"Mexfield Road, East Putney",22,1.3043478260869565
"Mexfield Road, East Putney",23,1.135135135135135
"Michael Road, Walham Green",0,1.0769230769230769
"Michael Road, Walham Green",1,1.0
"Michael Road, Walham Green",2,1.0
"Michael Road, Walham Green",3,1.0
"Michael Road, Walham Green",4,1.0
"Michael Road, Walham Green",5,1.0
"Michael Road, Walham Green",6,1.0714285714285714
"Michael Road, Walham Green",7,1.1887755102040816
"Michael Road, Walham Green",8,1.3725490196078431
"Michael Road, Walham Green",9,1.4344827586206896
"Michael Road, Walham Green",10,1.2413793103448276
"Michael Road, Walham Green",11,1.4
"Michael Road, Walham Green",12,1.4793388429752066
"Michael Road, Walham Green",13,1.4035087719298245
"Michael Road, Walham Green",14,1.4102564102564104
"Michael Road, Walham Green",15,1.4
"Michael Road, Walham Green",16,1.6666666666666667
"Michael Road, Walham Green",17,2.021857923497268
"Michael Road, Walham Green",18,3.004524886877828
"Michael Road, Walham Green",19,2.547169811320755
"Michael Road, Walham Green",20,1.8936170212765957
"Michael Road, Walham Green",21,1.5304347826086957
"Michael Road, Walham Green",22,1.44
"Michael Road, Walham Green",23,1.379746835443038
"Mile End Park Leisure Centre, Mile End",0,1.2592592592592593
"Mile End Park Leisure Centre, Mile End",1,1.293103448275862
"Mile End Park Leisure Centre, Mile End",2,1.1081081081081081
"Mile End Park Leisure Centre, Mile End",3,1.3529411764705883
"Mile End Park Leisure Centre, Mile End",4,1.6666666666666667
"Mile End Park Leisure Centre, Mile End",5,1.1666666666666667
"Mile End Park Leisure Centre, Mile End",6,1.3488372093023255
"Mile End Park Leisure Centre, Mile End",7,2.237864077669903
"Mile End Park Leisure Centre, Mile End",8,1.7483443708609272
"Mile End Park Leisure Centre, Mile End",9,1.3412698412698412
"Mile End Park Leisure Centre, Mile End",10,1.411214953271028
"Mile End Park Leisure Centre, Mile End",11,1.4958677685950412
"Mile End Park Leisure Centre, Mile End",12,1.5546875
"Mile End Park Leisure Centre, Mile End",13,1.5954198473282444
"Mile End Park Leisure Centre, Mile End",14,1.6620689655172414
"Mile End Park Leisure Centre, Mile End",15,1.8176100628930818
"Mile End Park Leisure Centre, Mile End",16,2.1940298507462686
"Mile End Park Leisure Centre, Mile End",17,3.4070796460176993
"Mile End Park Leisure Centre, Mile End",18,3.52212389380531
"Mile End Park Leisure Centre, Mile End",19,2.9493087557603688
"Mile End Park Leisure Centre, Mile End",20,2.3969072164948453
"Mile End Park Leisure Centre, Mile End",21,1.6482758620689655
"Mile End Park Leisure Centre, Mile End",22,1.6102941176470589
"Mile End Park Leisure Centre, Mile End",23,1.4473684210526316
"Mile End Stadium, Mile End",0,1.297872340425532
"Mile End Stadium, Mile End",1,1.1830985915492958
"Mile End Stadium, Mile End",2,1.0333333333333334
"Mile End Stadium, Mile End",3,1.05
"Mile End Stadium, Mile End",4,1.1428571428571428
"Mile End Stadium, Mile End",5,1.0
"Mile End Stadium, Mile End",6,1.0810810810810811
"Mile End Stadium, Mile End",7,1.2857142857142858
"Mile End Stadium, Mile End",8,1.375
"Mile End Stadium, Mile End",9,1.2882882882882882
"Mile End Stadium, Mile End",10,1.3563218390804597
"Mile End Stadium, Mile End",11,1.5232558139534884
"Mile End Stadium, Mile End",12,1.5980392156862746
"Mile End Stadium, Mile End",13,1.5416666666666667
"Mile End Stadium, Mile End",14,1.5663716814159292
"Mile End Stadium, Mile End",15,1.7672413793103448
"Mile End Stadium, Mile End",16,1.9281437125748504
"Mile End Stadium, Mile End",17,2.958904109589041
"Mile End Stadium, Mile End",18,4.7
"Mile End Stadium, Mile End",19,3.1724137931034484
"Mile End Stadium, Mile End",20,2.3664921465968587
"Mile End Stadium, Mile End",21,1.8775510204081634
"Mile End Stadium, Mile End",22,1.75
"Mile End Stadium, Mile End",23,1.439252336448598
"Millbank Tower, Pimlico",0,1.3529411764705883
"Millbank Tower, Pimlico",1,1.1538461538461537
"Millbank Tower, Pimlico",2,1.0
"Millbank Tower, Pimlico",3,1.0
"Millbank Tower, Pimlico",4,1.0
"Millbank Tower, Pimlico",5,1.0
"Millbank Tower, Pimlico",6,1.1710526315789473
"Millbank Tower, Pimlico",7,2.2628865979381443
"Millbank Tower, Pimlico",8,6.0
"Millbank Tower, Pimlico",9,4.908675799086758
"Millbank Tower, Pimlico",10,2.386740331491713
"Millbank Tower, Pimlico",11,2.2357142857142858
"Millbank Tower, Pimlico",12,1.9109589041095891
"Millbank Tower, Pimlico",13,2.125
"Millbank Tower, Pimlico",14,2.1132075471698113
"Millbank Tower, Pimlico",15,1.9079754601226995
"Millbank Tower, Pimlico",16,2.143835616438356
"Millbank Tower, Pimlico",17,1.9607843137254901
"Millbank Tower, Pimlico",18,1.9787234042553192
"Millbank Tower, Pimlico",19,1.8425196850393701
"Millbank Tower, Pimlico",20,1.5
"Millbank Tower, Pimlico",21,1.4
"Millbank Tower, Pimlico",22,1.3214285714285714
"Millbank Tower, Pimlico",23,1.4242424242424243
"Millennium Hotel, Mayfair",0,1.5
"Millennium Hotel, Mayfair",3,2.0
"Millennium Hotel, Mayfair",4,1.0
"Millennium Hotel, Mayfair",5,1.1
"Millennium Hotel, Mayfair",6,1.1071428571428572
"Millennium Hotel, Mayfair",7,2.315270935960591
"Millennium Hotel, Mayfair",8,4.344036697247707
"Millennium Hotel, Mayfair",9,4.894495412844036
"Millennium Hotel, Mayfair",10,2.1420118343195265
"Millennium Hotel, Mayfair",11,1.6546762589928057
"Millennium Hotel, Mayfair",12,2.0
"Millennium Hotel, Mayfair",13,1.777027027027027
"Millennium Hotel, Mayfair",14,1.821705426356589
"Millennium Hotel, Mayfair",15,1.5535714285714286
"Millennium Hotel, Mayfair",16,1.7547169811320755
"Millennium Hotel, Mayfair",17,1.7596899224806202
"Millennium Hotel, Mayfair",18,1.7980769230769231
"Millennium Hotel, Mayfair",19,1.4305555555555556
"Millennium Hotel, Mayfair",20,1.3783783783783783
"Millennium Hotel, Mayfair",21,1.3529411764705883
"Millennium Hotel, Mayfair",22,1.084848484848485
"Millennium Hotel, Mayfair",23,1.1
"Millharbour, Millwall",0,1.1818181818181819
"Millharbour, Millwall",1,1.125
"Millharbour, Millwall",2,1.0
"Millharbour, Millwall",3,2.0
"Millharbour, Millwall",4,1.0
"Millharbour, Millwall",5,1.0
"Millharbour, Millwall",6,1.0
"Millharbour, Millwall",7,1.0714285714285714
"Millharbour, Millwall",8,1.037037037037037
"Millharbour, Millwall",9,1.0833333333333333
"Millharbour, Millwall",10,1.25
"Millharbour, Millwall",11,1.2142857142857142
"Millharbour, Millwall",12,1.0740740740740742
"Millharbour, Millwall",13,1.1851851851851851
"Millharbour, Millwall",14,1.2222222222222223
"Millharbour, Millwall",15,1.3061224489795917
"Millharbour, Millwall",16,1.265625
"Millharbour, Millwall",17,1.3308823529411764
"Millharbour, Millwall",18,1.6849315068493151
"Millharbour, Millwall",19,1.5268817204301075
"Millharbour, Millwall",20,1.3409090909090908
"Millharbour, Millwall",21,1.1851851851851851
"Millharbour, Millwall",22,1.2692307692307692
"Millharbour, Millwall",23,1.4090909090909092
"Milroy Walk, South Bank",0,1.4545454545454546
"Milroy Walk, South Bank",1,1.1818181818181819
"Milroy Walk, South Bank",2,1.3
"Milroy Walk, South Bank",3,1.0
"Milroy Walk, South Bank",4,1.0
"Milroy Walk, South Bank",5,1.3366336633663367
"Milroy Walk, South Bank",6,1.3541666666666667
"Milroy Walk, South Bank",7,2.4256410256410255
"Milroy Walk, South Bank",8,4.641921397379913
"Milroy Walk, South Bank",9,3.3069767441860467
"Milroy Walk, South Bank",10,1.765625
"Milroy Walk, South Bank",11,1.676923076923077
"Milroy Walk, South Bank",12,1.8734177215189873
"Milroy Walk, South Bank",13,1.7171052631578947
"Milroy Walk, South Bank",14,1.748299319727891
"Milroy Walk, South Bank",15,1.8636363636363635
"Milroy Walk, South Bank",16,1.967741935483871
"Milroy Walk, South Bank",17,2.7488789237668163
"Milroy Walk, South Bank",18,3.2098214285714284
"Milroy Walk, South Bank",19,2.6901408450704225
"Milroy Walk, South Bank",20,1.9880239520958083
"Milroy Walk, South Bank",21,1.5092592592592593
"Milroy Walk, South Bank",22,1.1090909090909091
"Milroy Walk, South Bank",23,1.375
"Monier Road, Hackney Wick",0,1.2527472527472527
"Monier Road, Hackney Wick",1,1.09375
"Monier Road, Hackney Wick",2,1.0
"Monier Road, Hackney Wick",3,1.0
"Monier Road, Hackney Wick",4,1.0
"Monier Road, Hackney Wick",5,1.0
"Monier Road, Hackney Wick",6,1.0833333333333333
"Monier Road, Hackney Wick",7,1.2531645569620253
"Monier Road, Hackney Wick",8,1.2608695652173914
"Monier Road, Hackney Wick",9,1.5625
"Monier Road, Hackney Wick",10,1.348623853211009
"Monier Road, Hackney Wick",11,1.4301075268817205
"Monier Road, Hackney Wick",12,1.5354330708661417
"Monier Road, Hackney Wick",13,1.8993288590604027
"Monier Road, Hackney Wick",14,1.7628205128205128
"Monier Road, Hackney Wick",15,1.8579881656804733
"Monier Road, Hackney Wick",16,1.9493670886075949
"Monier Road, Hackney Wick",17,2.893719806763285
"Monier Road, Hackney Wick",18,3.973684210526316
"Monier Road, Hackney Wick",19,3.3056768558951966
"Monier Road, Hackney Wick",20,2.663265306122449
"Monier Road, Hackney Wick",21,2.0
"Monier Road, Hackney Wick",22,1.9150326797385622
"Monier Road, Hackney Wick",23,1.85
"Montpelier Street, Knightsbridge",0,1.1578947368421053
"Montpelier Street, Knightsbridge",1,1.2142857142857142
"Montpelier Street, Knightsbridge",2,1.4
"Montpelier Street, Knightsbridge",3,1.0
"Montpelier Street, Knightsbridge",4,1.0
"Montpelier Street, Knightsbridge",5,1.0774647887323943
"Montpelier Street, Knightsbridge",6,1.1176470588235294
"Montpelier Street, Knightsbridge",7,3.7136150234741785
"Montpelier Street, Knightsbridge",8,7.115384615384615
"Montpelier Street, Knightsbridge",9,3.103448275862069
"Montpelier Street, Knightsbridge",10,2.546583850931677
"Montpelier Street, Knightsbridge",11,2.233128834355828
"Montpelier Street, Knightsbridge",12,2.762135922330097
"Montpelier Street, Knightsbridge",13,2.4926108374384235
"Montpelier Street, Knightsbridge",14,2.6479591836734695
"Montpelier Street, Knightsbridge",15,2.391304347826087
"Montpelier Street, Knightsbridge",16,2.6528497409326426
"Montpelier Street, Knightsbridge",17,3.057142857142857
"Montpelier Street, Knightsbridge",18,3.478468899521531
"Montpelier Street, Knightsbridge",19,2.8415841584158414
"Montpelier Street, Knightsbridge",20,2.0869565217391304
"Montpelier Street, Knightsbridge",21,1.5855855855855856
"Montpelier Street, Knightsbridge",22,1.5609756097560976
"Montpelier Street, Knightsbridge",23,1.0816326530612246
"Montserrat Road , Putney",0,1.2222222222222223
"Montserrat Road , Putney",1,1.6666666666666667
"Montserrat Road , Putney",2,1.0
"Montserrat Road , Putney",3,1.0
"Montserrat Road , Putney",4,1.0
"Montserrat Road , Putney",5,1.0
"Montserrat Road , Putney",6,1.1304347826086956
"Montserrat Road , Putney",7,1.1228070175438596
"Montserrat Road , Putney",8,1.3229166666666667
"Montserrat Road , Putney",9,1.3157894736842106
"Montserrat Road , Putney",10,1.1914893617021276
"Montserrat Road , Putney",11,1.2261904761904763
"Montserrat Road , Putney",12,1.275
"Montserrat Road , Putney",13,1.3432835820895523
"Montserrat Road , Putney",14,1.2560975609756098
"Montserrat Road , Putney",15,1.2745098039215685
"Montserrat Road , Putney",16,1.5148514851485149
"Montserrat Road , Putney",17,2.033333333333333
"Montserrat Road , Putney",18,1.975
"Montserrat Road , Putney",19,1.6016260162601625
"Montserrat Road , Putney",20,1.368421052631579
"Montserrat Road , Putney",21,1.2835820895522387
"Montserrat Road , Putney",22,1.320754716981132
"Montserrat Road , Putney",23,1.0
"Monument Street, Monument",0,1.2083333333333333
"Monument Street, Monument",1,1.7857142857142858
"Monument Street, Monument",2,1.4444444444444444
"Monument Street, Monument",3,3.0
"Monument Street, Monument",4,1.6
"Monument Street, Monument",5,1.25
"Monument Street, Monument",6,2.4611650485436893
"Monument Street, Monument",7,6.213973799126638
"Monument Street, Monument",8,11.625
"Monument Street, Monument",9,3.4597156398104265
"Monument Street, Monument",10,2.264367816091954
"Monument Street, Monument",11,2.2768361581920904
"Monument Street, Monument",12,2.6630434782608696
"Monument Street, Monument",13,2.289617486338798
"Monument Street, Monument",14,2.2596685082872927
"Monument Street, Monument",15,2.3959390862944163
"Monument Street, Monument",16,3.263888888888889
"Monument Street, Monument",17,4.6415929203539825
"Monument Street, Monument",18,4.655021834061135
"Monument Street, Monument",19,2.6729857819905214
"Monument Street, Monument",20,1.6666666666666667
"Monument Street, Monument",21,1.7154471544715446
"Monument Street, Monument",22,1.6538461538461537
"Monument Street, Monument",23,1.6451612903225807
"Moor Street, Soho",0,1.4727272727272727
"Moor Street, Soho",1,1.6046511627906976
"Moor Street, Soho",2,1.4166666666666667
"Moor Street, Soho",3,1.6
"Moor Street, Soho",4,1.25
"Moor Street, Soho",5,1.0769230769230769
"Moor Street, Soho",6,1.1666666666666667
"Moor Street, Soho",7,2.2857142857142856
"Moor Street, Soho",8,4.470046082949309
"Moor Street, Soho",9,5.2703862660944205
"Moor Street, Soho",10,2.751322751322751
"Moor Street, Soho",11,2.77511961722488
"Moor Street, Soho",12,3.169811320754717
"Moor Street, Soho",13,3.116279069767442
"Moor Street, Soho",14,2.921658986175115
"Moor Street, Soho",15,3.144186046511628
"Moor Street, Soho",16,3.713004484304933
"Moor Street, Soho",17,6.269709543568465
"Moor Street, Soho",18,7.175732217573222
"Moor Street, Soho",19,4.364864864864865
"Moor Street, Soho",20,2.8308457711442787
"Moor Street, Soho",21,2.460122699386503
"Moor Street, Soho",22,2.435374149659864
"Moor Street, Soho",23,1.9223300970873787
"Moorfields, Moorgate",0,1.2727272727272727
"Moorfields, Moorgate",1,1.0
"Moorfields, Moorgate",3,1.0
"Moorfields, Moorgate",4,1.140625
"Moorfields, Moorgate",5,1.457516339869281
"Moorfields, Moorgate",6,5.983050847457627
"Moorfields, Moorgate",7,13.928270042194093
"Moorfields, Moorgate",8,26.811715481171547
"Moorfields, Moorgate",9,14.127118644067796
"Moorfields, Moorgate",10,4.700854700854701
"Moorfields, Moorgate",11,3.814159292035398
"Moorfields, Moorgate",12,3.723684210526316
"Moorfields, Moorgate",13,3.3377777777777777
"Moorfields, Moorgate",14,2.9262672811059907
"Moorfields, Moorgate",15,2.4504950495049505
"Moorfields, Moorgate",16,3.1486486486486487
"Moorfields, Moorgate",17,5.7907949790794975
"Moorfields, Moorgate",18,4.543859649122807
"Moorfields, Moorgate",19,2.7914691943127963
"Moorfields, Moorgate",20,1.7
"Moorfields, Moorgate",21,1.3908045977011494
"Moorfields, Moorgate",22,1.2745098039215685
"Moorfields, Moorgate",23,1.368421052631579
"Morie Street, Wandsworth",0,1.0
"Morie Street, Wandsworth",1,1.6666666666666667
"Morie Street, Wandsworth",2,1.0
"Morie Street, Wandsworth",3,1.1
"Morie Street, Wandsworth",4,1.0
"Morie Street, Wandsworth",5,1.0
"Morie Street, Wandsworth",6,1.1578947368421053
"Morie Street, Wandsworth",7,1.2131147540983607
"Morie Street, Wandsworth",8,1.0638297872340425
"Morie Street, Wandsworth",9,1.1777777777777778
"Morie Street, Wandsworth",10,1.0833333333333333
"Morie Street, Wandsworth",11,1.2745098039215685
"Morie Street, Wandsworth",12,1.2127659574468086
"Morie Street, Wandsworth",13,1.1219512195121952
"Morie Street, Wandsworth",14,1.375
"Morie Street, Wandsworth",15,1.2295081967213115
"Morie Street, Wandsworth",16,1.375
"Morie Street, Wandsworth",17,1.5517241379310345
"Morie Street, Wandsworth",18,1.7622377622377623
"Morie Street, Wandsworth",19,1.6742424242424243
"Morie Street, Wandsworth",20,1.3544303797468353
"Morie Street, Wandsworth",21,1.3508771929824561
"Morie Street, Wandsworth",22,1.4
"Morie Street, Wandsworth",23,1.2
"Mostyn Grove, Bow",0,1.2448979591836735
"Mostyn Grove, Bow",1,1.5
"Mostyn Grove, Bow",2,1.3846153846153846
"Mostyn Grove, Bow",3,1.4545454545454546
"Mostyn Grove, Bow",4,1.1666666666666667
"Mostyn Grove, Bow",5,1.0
"Mostyn Grove, Bow",6,1.0
"Mostyn Grove, Bow",7,1.0845070422535212
"Mostyn Grove, Bow",8,1.2058823529411764
"Mostyn Grove, Bow",9,1.2
"Mostyn Grove, Bow",10,1.2058823529411764
"Mostyn Grove, Bow",11,1.0943396226415094
"Mostyn Grove, Bow",12,1.25
"Mostyn Grove, Bow",13,1.4021739130434783
"Mostyn Grove, Bow",14,1.3492063492063493
"Mostyn Grove, Bow",15,1.3898305084745763
"Mostyn Grove, Bow",16,1.63013698630137
"Mostyn Grove, Bow",17,2.021505376344086
"Mostyn Grove, Bow",18,2.8755555555555556
"Mostyn Grove, Bow",19,1.9532163742690059
"Mostyn Grove, Bow",20,1.8486842105263157
"Mostyn Grove, Bow",21,1.9811320754716981
"Mostyn Grove, Bow",22,1.9329608938547487
"Mostyn Grove, Bow",23,1.631578947368421
"Mudchute DLR, Cubitt Town",0,1.2105263157894737
"Mudchute DLR, Cubitt Town",1,1.0714285714285714
"Mudchute DLR, Cubitt Town",2,1.3333333333333333
"Mudchute DLR, Cubitt Town",3,1.0
"Mudchute DLR, Cubitt Town",5,1.0
"Mudchute DLR, Cubitt Town",6,1.0
"Mudchute DLR, Cubitt Town",7,1.0869565217391304
"Mudchute DLR, Cubitt Town",8,1.2394366197183098
"Mudchute DLR, Cubitt Town",9,1.0384615384615385
"Mudchute DLR, Cubitt Town",10,1.2941176470588236
"Mudchute DLR, Cubitt Town",11,1.1785714285714286
"Mudchute DLR, Cubitt Town",12,1.3333333333333333
"Mudchute DLR, Cubitt Town",13,1.457142857142857
"Mudchute DLR, Cubitt Town",14,1.206896551724138
"Mudchute DLR, Cubitt Town",15,1.5483870967741935
"Mudchute DLR, Cubitt Town",16,1.5172413793103448
"Mudchute DLR, Cubitt Town",17,1.3448275862068966
"Mudchute DLR, Cubitt Town",18,1.576086956521739
"Mudchute DLR, Cubitt Town",19,1.6133333333333333
"Mudchute DLR, Cubitt Town",20,1.763157894736842
"Mudchute DLR, Cubitt Town",21,1.631578947368421
"Mudchute DLR, Cubitt Town",22,1.434782608695652
"Mudchute DLR, Cubitt Town",23,1.2857142857142858
"Murray Grove , Hoxton",0,1.3396226415094339
"Murray Grove , Hoxton",1,1.1818181818181819
"Murray Grove , Hoxton",2,1.0625
"Murray Grove , Hoxton",3,1.3333333333333333
"Murray Grove , Hoxton",4,1.1428571428571428
"Murray Grove , Hoxton",5,1.1
"Murray Grove , Hoxton",6,1.0588235294117647
"Murray Grove , Hoxton",7,1.054054054054054
"Murray Grove , Hoxton",8,1.6134969325153374
"Murray Grove , Hoxton",9,2.0434782608695654
"Murray Grove , Hoxton",10,1.303921568627451
"Murray Grove , Hoxton",11,1.35
"Murray Grove , Hoxton",12,1.43801652892562
"Murray Grove , Hoxton",13,1.738888888888889
"Murray Grove , Hoxton",14,1.7793103448275862
"Murray Grove , Hoxton",15,1.6666666666666667
"Murray Grove , Hoxton",16,2.192488262910798
"Murray Grove , Hoxton",17,3.219730941704036
"Murray Grove , Hoxton",18,3.0844444444444443
"Murray Grove , Hoxton",19,2.450261780104712
"Murray Grove , Hoxton",20,1.9831460674157304
"Murray Grove , Hoxton",21,1.9329268292682926
"Murray Grove , Hoxton",22,1.9727891156462585
"Murray Grove , Hoxton",23,1.5576923076923077
"Museum of London, Barbican",0,1.0
"Museum of London, Barbican",1,1.0
"Museum of London, Barbican",2,1.0
"Museum of London, Barbican",3,1.25
"Museum of London, Barbican",4,1.0
"Museum of London, Barbican",5,1.1935483870967742
"Museum of London, Barbican",6,3.078602620087336
"Museum of London, Barbican",7,5.9004329004329
"Museum of London, Barbican",8,13.037974683544304
"Museum of London, Barbican",9,11.153191489361703
"Museum of London, Barbican",10,3.2285714285714286
"Museum of London, Barbican",11,2.527173913043478
"Museum of London, Barbican",12,2.471502590673575
"Museum of London, Barbican",13,2.2065217391304346
"Museum of London, Barbican",14,1.8869047619047619
"Museum of London, Barbican",15,1.696969696969697
"Museum of London, Barbican",16,1.9425287356321839
"Museum of London, Barbican",17,2.6122448979591835
"Museum of London, Barbican",18,2.2568306010928962
"Museum of London, Barbican",19,1.6598639455782314
"Museum of London, Barbican",20,1.471698113207547
"Museum of London, Barbican",21,1.3098591549295775
"Museum of London, Barbican",22,1.52
"Museum of London, Barbican",23,1.375
"Nantes Close, Wandsworth",0,1.125
"Nantes Close, Wandsworth",1,1.0666666666666667
"Nantes Close, Wandsworth",2,1.1111111111111112
"Nantes Close, Wandsworth",3,1.1428571428571428
"Nantes Close, Wandsworth",4,1.0833333333333333
"Nantes Close, Wandsworth",5,1.0
"Nantes Close, Wandsworth",6,1.065217391304348
"Nantes Close, Wandsworth",7,1.1730769230769231
"Nantes Close, Wandsworth",8,1.22
"Nantes Close, Wandsworth",9,1.152542372881356
"Nantes Close, Wandsworth",10,1.2040816326530612
"Nantes Close, Wandsworth",11,1.2264150943396226
"Nantes Close, Wandsworth",12,1.1355932203389831
"Nantes Close, Wandsworth",13,1.3275862068965518
"Nantes Close, Wandsworth",14,1.2602739726027397
"Nantes Close, Wandsworth",15,1.1578947368421053
"Nantes Close, Wandsworth",16,1.4179104477611941
"Nantes Close, Wandsworth",17,1.6307692307692307
"Nantes Close, Wandsworth",18,2.0382513661202184
"Nantes Close, Wandsworth",19,1.8705882352941177
"Nantes Close, Wandsworth",20,1.5072463768115942
"Nantes Close, Wandsworth",21,1.4545454545454546
"Nantes Close, Wandsworth",22,1.3195876288659794
"Nantes Close, Wandsworth",23,1.368421052631579
"Napier Avenue, Millwall",0,1.1428571428571428
"Napier Avenue, Millwall",1,1.125
"Napier Avenue, Millwall",2,1.5
"Napier Avenue, Millwall",3,2.0
"Napier Avenue, Millwall",4,1.5
"Napier Avenue, Millwall",6,1.0
"Napier Avenue, Millwall",7,1.0833333333333333
"Napier Avenue, Millwall",8,1.0434782608695652
"Napier Avenue, Millwall",9,1.0416666666666667
"Napier Avenue, Millwall",10,1.4074074074074074
"Napier Avenue, Millwall",11,1.1153846153846154
"Napier Avenue, Millwall",12,1.3488372093023255
"Napier Avenue, Millwall",13,1.2456140350877194
"Napier Avenue, Millwall",14,1.325
"Napier Avenue, Millwall",15,1.3333333333333333
"Napier Avenue, Millwall",16,1.3404255319148937
"Napier Avenue, Millwall",17,1.3411764705882352
"Napier Avenue, Millwall",18,1.495798319327731
"Napier Avenue, Millwall",19,1.393939393939394
"Napier Avenue, Millwall",20,1.4177215189873418
"Napier Avenue, Millwall",21,1.2203389830508475
"Napier Avenue, Millwall",22,1.2758620689655173
"Napier Avenue, Millwall",23,1.25
"Natural History Museum, South Kensington",0,1.1764705882352942
"Natural History Museum, South Kensington",1,1.4
"Natural History Museum, South Kensington",2,1.5
"Natural History Museum, South Kensington",3,1.0
"Natural History Museum, South Kensington",4,1.5
"Natural History Museum, South Kensington",5,1.0
"Natural History Museum, South Kensington",6,1.0416666666666667
"Natural History Museum, South Kensington",7,1.7018633540372672
"Natural History Museum, South Kensington",8,8.464285714285714
"Natural History Museum, South Kensington",9,13.290598290598291
"Natural History Museum, South Kensington",10,8.079295154185022
"Natural History Museum, South Kensington",11,3.935185185185185
"Natural History Museum, South Kensington",12,3.1407766990291264
"Natural History Museum, South Kensington",13,3.230769230769231
"Natural History Museum, South Kensington",14,2.4917127071823204
"Natural History Museum, South Kensington",15,2.206896551724138
"Natural History Museum, South Kensington",16,2.155844155844156
