station,hour,dropoff_count
"LSBU (Borough Road), Elephant & Castle",1,1.125
"LSBU (Borough Road), Elephant & Castle",2,1.1
"LSBU (Borough Road), Elephant & Castle",3,1.0
"LSBU (Borough Road), Elephant & Castle",4,1.1875
"LSBU (Borough Road), Elephant & Castle",5,1.2857142857142858
"LSBU (Borough Road), Elephant & Castle",6,1.0
"LSBU (Borough Road), Elephant & Castle",7,1.0
"LSBU (Borough Road), Elephant & Castle",8,1.0714285714285714
"LSBU (Borough Road), Elephant & Castle",9,1.2592592592592593
"LSBU (Borough Road), Elephant & Castle",10,1.6428571428571428
"LSBU (Borough Road), Elephant & Castle",11,1.625
"LSBU (Borough Road), Elephant & Castle",12,1.7307692307692308
"LSBU (Borough Road), Elephant & Castle",13,1.7636363636363637
"LSBU (Borough Road), Elephant & Castle",14,2.3877551020408165
"LSBU (Borough Road), Elephant & Castle",15,1.9464285714285714
"LSBU (Borough Road), Elephant & Castle",16,2.0
"LSBU (Borough Road), Elephant & Castle",17,2.076923076923077
"LSBU (Borough Road), Elephant & Castle",18,1.9019607843137254
"LSBU (Borough Road), Elephant & Castle",19,1.8333333333333333
"LSBU (Borough Road), Elephant & Castle",20,1.8108108108108107
"LSBU (Borough Road), Elephant & Castle",21,1.6
"LSBU (Borough Road), Elephant & Castle",22,1.5
"LSBU (Borough Road), Elephant & Castle",23,1.7272727272727273
"Ladbroke Grove Central, Ladbroke Grove",0,1.3333333333333333
"Ladbroke Grove Central, Ladbroke Grove",1,1.0
"Ladbroke Grove Central, Ladbroke Grove",2,1.0
"Ladbroke Grove Central, Ladbroke Grove",3,1.0
"Ladbroke Grove Central, Ladbroke Grove",7,1.0
"Ladbroke Grove Central, Ladbroke Grove",8,1.2222222222222223
"Ladbroke Grove Central, Ladbroke Grove",9,1.5384615384615385
"Ladbroke Grove Central, Ladbroke Grove",10,1.6521739130434783
"Ladbroke Grove Central, Ladbroke Grove",11,2.1923076923076925
"Ladbroke Grove Central, Ladbroke Grove",12,2.085714285714286
"Ladbroke Grove Central, Ladbroke Grove",13,1.4333333333333333
"Ladbroke Grove Central, Ladbroke Grove",14,1.7
"Ladbroke Grove Central, Ladbroke Grove",15,1.3
"Ladbroke Grove Central, Ladbroke Grove",16,1.7619047619047619
"Ladbroke Grove Central, Ladbroke Grove",17,1.8461538461538463
"Ladbroke Grove Central, Ladbroke Grove",18,1.1875
"Ladbroke Grove Central, Ladbroke Grove",19,1.35
"Ladbroke Grove Central, Ladbroke Grove",20,1.625
"Ladbroke Grove Central, Ladbroke Grove",21,1.0
"Ladbroke Grove Central, Ladbroke Grove",22,1.75
"Ladbroke Grove Central, Ladbroke Grove",23,1.2
"Lambeth North Station, Waterloo",0,1.3666666666666667
"Lambeth North Station, Waterloo",1,1.2307692307692308
"Lambeth North Station, Waterloo",2,1.3076923076923077
"Lambeth North Station, Waterloo",3,1.1
"Lambeth North Station, Waterloo",4,1.0
"Lambeth North Station, Waterloo",5,1.0
"Lambeth North Station, Waterloo",6,1.0
"Lambeth North Station, Waterloo",7,1.0666666666666667
"Lambeth North Station, Waterloo",8,1.1363636363636365
"Lambeth North Station, Waterloo",9,1.5757575757575757
"Lambeth North Station, Waterloo",10,1.6551724137931034
"Lambeth North Station, Waterloo",11,2.1549295774647885
"Lambeth North Station, Waterloo",12,2.5135135135135136
"Lambeth North Station, Waterloo",13,2.049382716049383
"Lambeth North Station, Waterloo",14,2.2711864406779663
"Lambeth North Station, Waterloo",15,2.278688524590164
"Lambeth North Station, Waterloo",16,2.4411764705882355
"Lambeth North Station, Waterloo",17,2.192982456140351
"Lambeth North Station, Waterloo",18,2.265625
"Lambeth North Station, Waterloo",19,1.7333333333333334
"Lambeth North Station, Waterloo",20,1.7179487179487178
"Lambeth North Station, Waterloo",21,1.380952380952381
"Lambeth North Station, Waterloo",22,1.575
"Lambeth North Station, Waterloo",23,1.3214285714285714
"Lambeth Palace Road, Waterloo",0,1.6842105263157894
"Lambeth Palace Road, Waterloo",1,1.5897435897435896
"Lambeth Palace Road, Waterloo",2,1.5277777777777777
"Lambeth Palace Road, Waterloo",3,1.7083333333333333
"Lambeth Palace Road, Waterloo",4,1.2352941176470589
"Lambeth Palace Road, Waterloo",5,1.0
"Lambeth Palace Road, Waterloo",6,1.25
"Lambeth Palace Road, Waterloo",7,1.8181818181818181
"Lambeth Palace Road, Waterloo",8,1.6122448979591837
"Lambeth Palace Road, Waterloo",9,1.6129032258064515
"Lambeth Palace Road, Waterloo",10,2.5357142857142856
"Lambeth Palace Road, Waterloo",11,3.0933333333333333
"Lambeth Palace Road, Waterloo",12,3.740740740740741
"Lambeth Palace Road, Waterloo",13,3.382716049382716
"Lambeth Palace Road, Waterloo",14,3.8271604938271606
"Lambeth Palace Road, Waterloo",15,3.783132530120482
"Lambeth Palace Road, Waterloo",16,3.7857142857142856
"Lambeth Palace Road, Waterloo",17,4.320987654320987
"Lambeth Palace Road, Waterloo",18,3.7
"Lambeth Palace Road, Waterloo",19,2.780821917808219
"Lambeth Palace Road, Waterloo",20,2.8970588235294117
"Lambeth Palace Road, Waterloo",21,2.1481481481481484
"Lambeth Palace Road, Waterloo",22,2.2413793103448274
"Lambeth Palace Road, Waterloo",23,1.8085106382978724
"Lambeth Road, Vauxhall",0,1.3571428571428572
"Lambeth Road, Vauxhall",1,1.2666666666666666
"Lambeth Road, Vauxhall",2,1.3
"Lambeth Road, Vauxhall",3,1.1666666666666667
"Lambeth Road, Vauxhall",4,1.3333333333333333
"Lambeth Road, Vauxhall",5,1.2142857142857142
"Lambeth Road, Vauxhall",6,1.5625
"Lambeth Road, Vauxhall",7,1.2105263157894737
"Lambeth Road, Vauxhall",8,1.5833333333333333
"Lambeth Road, Vauxhall",9,1.25
"Lambeth Road, Vauxhall",10,1.3235294117647058
"Lambeth Road, Vauxhall",11,1.9538461538461538
"Lambeth Road, Vauxhall",12,2.0
"Lambeth Road, Vauxhall",13,2.109090909090909
"Lambeth Road, Vauxhall",14,1.588235294117647
"Lambeth Road, Vauxhall",15,1.92
"Lambeth Road, Vauxhall",16,1.54
"Lambeth Road, Vauxhall",17,1.4285714285714286
"Lambeth Road, Vauxhall",18,1.7592592592592593
"Lambeth Road, Vauxhall",19,1.9166666666666667
"Lambeth Road, Vauxhall",20,1.4473684210526316
"Lambeth Road, Vauxhall",21,1.542857142857143
"Lambeth Road, Vauxhall",22,1.5
"Lambeth Road, Vauxhall",23,1.2380952380952381
"Lancaster Drive, Blackwall",0,1.1538461538461537
"Lancaster Drive, Blackwall",1,1.7
"Lancaster Drive, Blackwall",2,1.2857142857142858
"Lancaster Drive, Blackwall",3,1.0
"Lancaster Drive, Blackwall",4,1.2
"Lancaster Drive, Blackwall",5,2.0
"Lancaster Drive, Blackwall",6,1.0
"Lancaster Drive, Blackwall",7,1.0
"Lancaster Drive, Blackwall",8,1.0
"Lancaster Drive, Blackwall",9,1.3333333333333333
"Lancaster Drive, Blackwall",10,1.2857142857142858
"Lancaster Drive, Blackwall",11,1.4090909090909092
"Lancaster Drive, Blackwall",12,1.6451612903225807
"Lancaster Drive, Blackwall",13,1.4761904761904763
"Lancaster Drive, Blackwall",14,1.5405405405405406
"Lancaster Drive, Blackwall",15,1.736842105263158
"Lancaster Drive, Blackwall",16,1.5952380952380953
"Lancaster Drive, Blackwall",17,1.8666666666666667
"Lancaster Drive, Blackwall",18,1.7
"Lancaster Drive, Blackwall",19,1.75
"Lancaster Drive, Blackwall",20,1.7428571428571429
"Lancaster Drive, Blackwall",21,1.2941176470588236
"Lancaster Drive, Blackwall",22,1.5714285714285714
"Lancaster Drive, Blackwall",23,1.4090909090909092
"Lancaster Gate , Bayswater",0,1.5555555555555556
"Lancaster Gate , Bayswater",1,1.4285714285714286
"Lancaster Gate , Bayswater",2,1.7894736842105263
"Lancaster Gate , Bayswater",3,1.4285714285714286
"Lancaster Gate , Bayswater",4,1.4444444444444444
"Lancaster Gate , Bayswater",5,1.0
"Lancaster Gate , Bayswater",6,1.3333333333333333
"Lancaster Gate , Bayswater",7,1.1764705882352942
"Lancaster Gate , Bayswater",8,1.40625
"Lancaster Gate , Bayswater",9,1.5348837209302326
"Lancaster Gate , Bayswater",10,1.82
"Lancaster Gate , Bayswater",11,2.265625
"Lancaster Gate , Bayswater",12,2.257575757575758
"Lancaster Gate , Bayswater",13,2.513157894736842
"Lancaster Gate , Bayswater",14,2.4923076923076923
"Lancaster Gate , Bayswater",15,2.6301369863013697
"Lancaster Gate , Bayswater",16,3.25
"Lancaster Gate , Bayswater",17,3.0759493670886076
"Lancaster Gate , Bayswater",18,3.1142857142857143
"Lancaster Gate , Bayswater",19,2.6986301369863015
"Lancaster Gate , Bayswater",20,2.6231884057971016
"Lancaster Gate , Bayswater",21,2.492063492063492
"Lancaster Gate , Bayswater",22,2.4782608695652173
"Lancaster Gate , Bayswater",23,1.641025641025641
"Langdon Park, Poplar",0,1.3636363636363635
"Langdon Park, Poplar",1,1.45
"Langdon Park, Poplar",2,1.3529411764705883
"Langdon Park, Poplar",3,1.375
"Langdon Park, Poplar",4,1.25
"Langdon Park, Poplar",5,2.0
"Langdon Park, Poplar",7,1.1818181818181819
"Langdon Park, Poplar",8,1.375
"Langdon Park, Poplar",9,1.1428571428571428
"Langdon Park, Poplar",10,1.263157894736842
"Langdon Park, Poplar",11,1.4782608695652173
"Langdon Park, Poplar",12,1.3571428571428572
"Langdon Park, Poplar",13,1.375
"Langdon Park, Poplar",14,1.6486486486486487
"Langdon Park, Poplar",15,1.6363636363636365
"Langdon Park, Poplar",16,1.6216216216216217
"Langdon Park, Poplar",17,1.794871794871795
"Langdon Park, Poplar",18,1.4130434782608696
"Langdon Park, Poplar",19,1.8846153846153846
"Langdon Park, Poplar",20,1.8181818181818181
"Langdon Park, Poplar",21,1.3333333333333333
"Langdon Park, Poplar",22,1.4285714285714286
"Langdon Park, Poplar",23,1.6764705882352942
"Lansdowne Drive, Hackney Central",0,1.5588235294117647
"Lansdowne Drive, Hackney Central",1,1.588235294117647
"Lansdowne Drive, Hackney Central",2,1.3888888888888888
"Lansdowne Drive, Hackney Central",3,1.3
"Lansdowne Drive, Hackney Central",4,1.25
"Lansdowne Drive, Hackney Central",5,1.0
"Lansdowne Drive, Hackney Central",6,1.0
"Lansdowne Drive, Hackney Central",7,1.0
"Lansdowne Drive, Hackney Central",8,1.3488372093023255
"Lansdowne Drive, Hackney Central",9,1.8035714285714286
"Lansdowne Drive, Hackney Central",10,2.142857142857143
"Lansdowne Drive, Hackney Central",11,2.5972222222222223
"Lansdowne Drive, Hackney Central",12,2.6470588235294117
"Lansdowne Drive, Hackney Central",13,2.9402985074626864
"Lansdowne Drive, Hackney Central",14,3.27027027027027
"Lansdowne Drive, Hackney Central",15,2.8115942028985508
"Lansdowne Drive, Hackney Central",16,2.6323529411764706
"Lansdowne Drive, Hackney Central",17,2.3066666666666666
"Lansdowne Drive, Hackney Central",18,2.5185185185185186
"Lansdowne Drive, Hackney Central",19,2.3207547169811322
"Lansdowne Drive, Hackney Central",20,1.9814814814814814
"Lansdowne Drive, Hackney Central",21,1.6388888888888888
"Lansdowne Drive, Hackney Central",22,1.5517241379310345
"Lansdowne Drive, Hackney Central",23,1.48
"Lansdowne Road, Ladbroke Grove",0,1.1666666666666667
"Lansdowne Road, Ladbroke Grove",1,1.0
"Lansdowne Road, Ladbroke Grove",2,1.0
"Lansdowne Road, Ladbroke Grove",3,1.0909090909090908
"Lansdowne Road, Ladbroke Grove",4,1.1428571428571428
"Lansdowne Road, Ladbroke Grove",5,1.3076923076923077
"Lansdowne Road, Ladbroke Grove",6,1.0
"Lansdowne Road, Ladbroke Grove",7,1.1666666666666667
"Lansdowne Road, Ladbroke Grove",8,1.3409090909090908
"Lansdowne Road, Ladbroke Grove",9,1.7894736842105263
"Lansdowne Road, Ladbroke Grove",10,1.7678571428571428
"Lansdowne Road, Ladbroke Grove",11,2.3846153846153846
"Lansdowne Road, Ladbroke Grove",12,2.3012048192771086
"Lansdowne Road, Ladbroke Grove",13,2.0606060606060606
"Lansdowne Road, Ladbroke Grove",14,2.175675675675676
"Lansdowne Road, Ladbroke Grove",15,2.1029411764705883
"Lansdowne Road, Ladbroke Grove",16,2.408450704225352
"Lansdowne Road, Ladbroke Grove",17,2.6363636363636362
"Lansdowne Road, Ladbroke Grove",18,2.142857142857143
"Lansdowne Road, Ladbroke Grove",19,2.1206896551724137
"Lansdowne Road, Ladbroke Grove",20,1.62
"Lansdowne Road, Ladbroke Grove",21,1.4166666666666667
"Lansdowne Road, Ladbroke Grove",22,1.3125
"Lansdowne Road, Ladbroke Grove",23,1.4411764705882353
"Lansdowne Walk, Ladbroke Grove",0,1.3333333333333333
"Lansdowne Walk, Ladbroke Grove",1,2.3333333333333335
"Lansdowne Walk, Ladbroke Grove",2,1.0
"Lansdowne Walk, Ladbroke Grove",4,1.0
"Lansdowne Walk, Ladbroke Grove",6,1.0
"Lansdowne Walk, Ladbroke Grove",7,1.0
"Lansdowne Walk, Ladbroke Grove",8,1.0
"Lansdowne Walk, Ladbroke Grove",9,1.3076923076923077
"Lansdowne Walk, Ladbroke Grove",10,1.4090909090909092
"Lansdowne Walk, Ladbroke Grove",11,1.96875
"Lansdowne Walk, Ladbroke Grove",12,2.1333333333333333
"Lansdowne Walk, Ladbroke Grove",13,1.7857142857142858
"Lansdowne Walk, Ladbroke Grove",14,1.5925925925925926
"Lansdowne Walk, Ladbroke Grove",15,1.5185185185185186
"Lansdowne Walk, Ladbroke Grove",16,1.6129032258064515
"Lansdowne Walk, Ladbroke Grove",17,1.4864864864864864
"Lansdowne Walk, Ladbroke Grove",18,1.3611111111111112
"Lansdowne Walk, Ladbroke Grove",19,1.6296296296296295
"Lansdowne Walk, Ladbroke Grove",20,1.3043478260869565
"Lansdowne Walk, Ladbroke Grove",21,1.1428571428571428
"Lansdowne Walk, Ladbroke Grove",22,1.1538461538461537
"Lansdowne Walk, Ladbroke Grove",23,1.3846153846153846
"Lavington Street, Bankside",0,1.2
"Lavington Street, Bankside",1,1.0
"Lavington Street, Bankside",2,1.25
"Lavington Street, Bankside",3,1.0
"Lavington Street, Bankside",4,1.0
"Lavington Street, Bankside",5,1.0
"Lavington Street, Bankside",6,1.0
"Lavington Street, Bankside",7,1.28
"Lavington Street, Bankside",8,1.75
"Lavington Street, Bankside",9,1.4285714285714286
"Lavington Street, Bankside",10,1.9322033898305084
"Lavington Street, Bankside",11,2.2083333333333335
"Lavington Street, Bankside",12,2.2
"Lavington Street, Bankside",13,2.46875
"Lavington Street, Bankside",14,2.5172413793103448
"Lavington Street, Bankside",15,2.4237288135593222
"Lavington Street, Bankside",16,1.859375
"Lavington Street, Bankside",17,1.7837837837837838
"Lavington Street, Bankside",18,2.0
"Lavington Street, Bankside",19,1.75
"Lavington Street, Bankside",20,1.6
"Lavington Street, Bankside",21,1.3571428571428572
"Lavington Street, Bankside",22,1.8888888888888888
"Lavington Street, Bankside",23,1.4285714285714286
"Lee Valley VeloPark, Queen Elizabeth Olympic Park",0,1.5833333333333333
"Lee Valley VeloPark, Queen Elizabeth Olympic Park",1,1.1666666666666667
"Lee Valley VeloPark, Queen Elizabeth Olympic Park",2,1.0
"Lee Valley VeloPark, Queen Elizabeth Olympic Park",3,2.3333333333333335
"Lee Valley VeloPark, Queen Elizabeth Olympic Park",4,3.0
"Lee Valley VeloPark, Queen Elizabeth Olympic Park",5,1.4
"Lee Valley VeloPark, Queen Elizabeth Olympic Park",6,1.25
"Lee Valley VeloPark, Queen Elizabeth Olympic Park",7,1.1578947368421053
"Lee Valley VeloPark, Queen Elizabeth Olympic Park",8,2.1166666666666667
"Lee Valley VeloPark, Queen Elizabeth Olympic Park",9,2.1746031746031744
"Lee Valley VeloPark, Queen Elizabeth Olympic Park",10,2.015151515151515
"Lee Valley VeloPark, Queen Elizabeth Olympic Park",11,2.462686567164179
"Lee Valley VeloPark, Queen Elizabeth Olympic Park",12,3.0757575757575757
"Lee Valley VeloPark, Queen Elizabeth Olympic Park",13,2.8
"Lee Valley VeloPark, Queen Elizabeth Olympic Park",14,3.44
"Lee Valley VeloPark, Queen Elizabeth Olympic Park",15,4.026666666666666
"Lee Valley VeloPark, Queen Elizabeth Olympic Park",16,3.7916666666666665
"Lee Valley VeloPark, Queen Elizabeth Olympic Park",17,3.828125
"Lee Valley VeloPark, Queen Elizabeth Olympic Park",18,3.466666666666667
"Lee Valley VeloPark, Queen Elizabeth Olympic Park",19,2.5185185185185186
"Lee Valley VeloPark, Queen Elizabeth Olympic Park",20,2.6052631578947367
"Lee Valley VeloPark, Queen Elizabeth Olympic Park",21,2.0384615384615383
"Lee Valley VeloPark, Queen Elizabeth Olympic Park",22,1.9444444444444444
"Lee Valley VeloPark, Queen Elizabeth Olympic Park",23,2.3529411764705883
"Leman Street, Aldgate",0,1.7058823529411764
"Leman Street, Aldgate",1,1.6833333333333333
"Leman Street, Aldgate",2,1.4285714285714286
"Leman Street, Aldgate",3,1.5789473684210527
"Leman Street, Aldgate",4,1.2142857142857142
"Leman Street, Aldgate",5,1.3333333333333333
"Leman Street, Aldgate",6,1.3571428571428572
"Leman Street, Aldgate",7,1.25
"Leman Street, Aldgate",8,1.5208333333333333
"Leman Street, Aldgate",9,1.4827586206896552
"Leman Street, Aldgate",10,2.0714285714285716
"Leman Street, Aldgate",11,2.3380281690140845
"Leman Street, Aldgate",12,2.0632911392405062
"Leman Street, Aldgate",13,2.506172839506173
"Leman Street, Aldgate",14,2.7804878048780486
"Leman Street, Aldgate",15,2.475
"Leman Street, Aldgate",16,3.0952380952380953
"Leman Street, Aldgate",17,3.4698795180722892
"Leman Street, Aldgate",18,3.3950617283950617
"Leman Street, Aldgate",19,2.772727272727273
"Leman Street, Aldgate",20,2.2133333333333334
"Leman Street, Aldgate",21,2.306451612903226
"Leman Street, Aldgate",22,2.0943396226415096
"Leman Street, Aldgate",23,1.9411764705882353
"Leonard Circus , Shoreditch",0,1.1578947368421053
"Leonard Circus , Shoreditch",1,1.25
"Leonard Circus , Shoreditch",2,1.1
"Leonard Circus , Shoreditch",3,1.2
"Leonard Circus , Shoreditch",4,1.0
"Leonard Circus , Shoreditch",5,1.0
"Leonard Circus , Shoreditch",6,1.0
"Leonard Circus , Shoreditch",7,1.15
"Leonard Circus , Shoreditch",8,1.3714285714285714
"Leonard Circus , Shoreditch",9,1.6666666666666667
"Leonard Circus , Shoreditch",10,1.9411764705882353
"Leonard Circus , Shoreditch",11,2.36734693877551
"Leonard Circus , Shoreditch",12,2.7222222222222223
"Leonard Circus , Shoreditch",13,2.4814814814814814
"Leonard Circus , Shoreditch",14,2.3260869565217392
"Leonard Circus , Shoreditch",15,2.3958333333333335
"Leonard Circus , Shoreditch",16,2.0408163265306123
"Leonard Circus , Shoreditch",17,2.0454545454545454
"Leonard Circus , Shoreditch",18,2.0434782608695654
"Leonard Circus , Shoreditch",19,1.8695652173913044
"Leonard Circus , Shoreditch",20,2.1666666666666665
"Leonard Circus , Shoreditch",21,1.2592592592592593
"Leonard Circus , Shoreditch",22,1.2941176470588236
"Leonard Circus , Shoreditch",23,1.3333333333333333
"Leonard Circus , Shoreditch_OLD",0,2.0
"Leonard Circus , Shoreditch_OLD",1,1.375
"Leonard Circus , Shoreditch_OLD",2,1.7142857142857142
"Leonard Circus , Shoreditch_OLD",3,1.0
"Leonard Circus , Shoreditch_OLD",4,1.8333333333333333
"Leonard Circus , Shoreditch_OLD",5,1.3333333333333333
"Leonard Circus , Shoreditch_OLD",6,1.25
"Leonard Circus , Shoreditch_OLD",7,1.0
"Leonard Circus , Shoreditch_OLD",8,2.0
"Leonard Circus , Shoreditch_OLD",9,2.2
"Leonard Circus , Shoreditch_OLD",10,2.7142857142857144
"Leonard Circus , Shoreditch_OLD",11,2.9523809523809526
"Leonard Circus , Shoreditch_OLD",12,2.5652173913043477
"Leonard Circus , Shoreditch_OLD",13,3.16
"Leonard Circus , Shoreditch_OLD",14,2.652173913043478
"Leonard Circus , Shoreditch_OLD",15,2.727272727272727
"Leonard Circus , Shoreditch_OLD",16,2.625
"Leonard Circus , Shoreditch_OLD",17,2.5
"Leonard Circus , Shoreditch_OLD",18,2.5384615384615383
"Leonard Circus , Shoreditch_OLD",19,2.875
"Leonard Circus , Shoreditch_OLD",20,2.5789473684210527
"Leonard Circus , Shoreditch_OLD",21,2.55
"Leonard Circus , Shoreditch_OLD",22,1.8
"Leonard Circus , Shoreditch_OLD",23,1.9333333333333333
"Lexham Gardens, Kensington",0,1.4285714285714286
"Lexham Gardens, Kensington",1,1.1818181818181819
"Lexham Gardens, Kensington",2,1.5384615384615385
"Lexham Gardens, Kensington",3,1.0
"Lexham Gardens, Kensington",4,1.0
"Lexham Gardens, Kensington",6,1.05
"Lexham Gardens, Kensington",7,1.3265306122448979
"Lexham Gardens, Kensington",8,1.2307692307692308
"Lexham Gardens, Kensington",9,1.2291666666666667
"Lexham Gardens, Kensington",10,2.0
"Lexham Gardens, Kensington",11,2.419753086419753
"Lexham Gardens, Kensington",12,2.418918918918919
"Lexham Gardens, Kensington",13,2.0259740259740258
"Lexham Gardens, Kensington",14,2.464788732394366
"Lexham Gardens, Kensington",15,2.16
"Lexham Gardens, Kensington",16,2.3896103896103895
"Lexham Gardens, Kensington",17,2.5866666666666664
"Lexham Gardens, Kensington",18,2.746031746031746
"Lexham Gardens, Kensington",19,2.4285714285714284
"Lexham Gardens, Kensington",20,2.103448275862069
"Lexham Gardens, Kensington",21,1.6
"Lexham Gardens, Kensington",22,1.7105263157894737
"Lexham Gardens, Kensington",23,1.8297872340425532
"Lightermans Road, Millwall",0,1.5789473684210527
"Lightermans Road, Millwall",1,1.391304347826087
"Lightermans Road, Millwall",2,1.6363636363636365
"Lightermans Road, Millwall",3,1.3333333333333333
"Lightermans Road, Millwall",4,1.2
"Lightermans Road, Millwall",6,2.0
"Lightermans Road, Millwall",7,1.0
"Lightermans Road, Millwall",8,1.3823529411764706
"Lightermans Road, Millwall",9,1.2340425531914894
"Lightermans Road, Millwall",10,1.5333333333333334
"Lightermans Road, Millwall",11,1.4772727272727273
"Lightermans Road, Millwall",12,1.9767441860465116
"Lightermans Road, Millwall",13,1.86
"Lightermans Road, Millwall",14,1.7307692307692308
"Lightermans Road, Millwall",15,2.392156862745098
"Lightermans Road, Millwall",16,2.2181818181818183
"Lightermans Road, Millwall",17,2.2641509433962264
"Lightermans Road, Millwall",18,2.515625
"Lightermans Road, Millwall",19,2.4
"Lightermans Road, Millwall",20,1.9285714285714286
"Lightermans Road, Millwall",21,2.1904761904761907
"Lightermans Road, Millwall",22,1.75
"Lightermans Road, Millwall",23,1.4054054054054055
"Limburg Road, Clapham Junction",0,1.3181818181818181
"Limburg Road, Clapham Junction",1,1.2727272727272727
"Limburg Road, Clapham Junction",2,1.3333333333333333
"Limburg Road, Clapham Junction",3,1.0
"Limburg Road, Clapham Junction",4,1.5
"Limburg Road, Clapham Junction",5,1.0
"Limburg Road, Clapham Junction",6,2.0
"Limburg Road, Clapham Junction",7,1.0
"Limburg Road, Clapham Junction",8,1.2
"Limburg Road, Clapham Junction",9,1.5416666666666667
"Limburg Road, Clapham Junction",10,1.9285714285714286
"Limburg Road, Clapham Junction",11,1.6470588235294117
"Limburg Road, Clapham Junction",12,2.2954545454545454
"Limburg Road, Clapham Junction",13,2.024390243902439
"Limburg Road, Clapham Junction",14,1.9210526315789473
"Limburg Road, Clapham Junction",15,1.5294117647058822
"Limburg Road, Clapham Junction",16,1.7619047619047619
"Limburg Road, Clapham Junction",17,1.5769230769230769
"Limburg Road, Clapham Junction",18,1.7586206896551724
"Limburg Road, Clapham Junction",19,1.6129032258064515
"Limburg Road, Clapham Junction",20,1.3571428571428572
"Limburg Road, Clapham Junction",21,1.3571428571428572
"Limburg Road, Clapham Junction",22,1.4
"Limburg Road, Clapham Junction",23,1.2142857142857142
"Limburg Road, Clapham Junction_OLD",0,1.25
"Limburg Road, Clapham Junction_OLD",1,1.0
"Limburg Road, Clapham Junction_OLD",2,1.5
"Limburg Road, Clapham Junction_OLD",3,1.0
"Limburg Road, Clapham Junction_OLD",7,1.0
"Limburg Road, Clapham Junction_OLD",8,1.1428571428571428
"Limburg Road, Clapham Junction_OLD",9,1.6666666666666667
"Limburg Road, Clapham Junction_OLD",10,1.75
"Limburg Road, Clapham Junction_OLD",11,1.5454545454545454
"Limburg Road, Clapham Junction_OLD",12,1.6
"Limburg Road, Clapham Junction_OLD",13,2.0
"Limburg Road, Clapham Junction_OLD",14,1.75
"Limburg Road, Clapham Junction_OLD",15,1.8461538461538463
"Limburg Road, Clapham Junction_OLD",16,1.5555555555555556
"Limburg Road, Clapham Junction_OLD",17,2.4444444444444446
"Limburg Road, Clapham Junction_OLD",18,1.3333333333333333
"Limburg Road, Clapham Junction_OLD",19,1.1666666666666667
"Limburg Road, Clapham Junction_OLD",20,1.5714285714285714
"Limburg Road, Clapham Junction_OLD",21,1.2
"Limburg Road, Clapham Junction_OLD",22,1.0
"Limburg Road, Clapham Junction_OLD",23,1.6666666666666667
"Limerston Street, West Chelsea",0,1.3611111111111112
"Limerston Street, West Chelsea",1,1.3333333333333333
"Limerston Street, West Chelsea",2,1.2608695652173914
"Limerston Street, West Chelsea",3,1.0
"Limerston Street, West Chelsea",4,1.35
"Limerston Street, West Chelsea",5,1.0
"Limerston Street, West Chelsea",6,1.3333333333333333
"Limerston Street, West Chelsea",7,2.46875
"Limerston Street, West Chelsea",8,2.6721311475409837
"Limerston Street, West Chelsea",9,2.5789473684210527
"Limerston Street, West Chelsea",10,2.857142857142857
"Limerston Street, West Chelsea",11,3.4098360655737703
"Limerston Street, West Chelsea",12,2.803030303030303
"Limerston Street, West Chelsea",13,3.303030303030303
"Limerston Street, West Chelsea",14,3.2903225806451615
"Limerston Street, West Chelsea",15,3.140625
"Limerston Street, West Chelsea",16,2.859375
"Limerston Street, West Chelsea",17,3.2318840579710146
"Limerston Street, West Chelsea",18,2.6818181818181817
"Limerston Street, West Chelsea",19,3.0597014925373136
"Limerston Street, West Chelsea",20,1.9056603773584906
"Limerston Street, West Chelsea",21,1.6857142857142857
"Limerston Street, West Chelsea",22,1.4722222222222223
"Limerston Street, West Chelsea",23,1.5
"Lincoln's Inn Fields, Holborn",0,1.5
"Lincoln's Inn Fields, Holborn",1,1.5
"Lincoln's Inn Fields, Holborn",2,1.2222222222222223
"Lincoln's Inn Fields, Holborn",3,2.0
"Lincoln's Inn Fields, Holborn",4,1.0
"Lincoln's Inn Fields, Holborn",5,1.0
"Lincoln's Inn Fields, Holborn",6,1.0
"Lincoln's Inn Fields, Holborn",7,1.1538461538461537
"Lincoln's Inn Fields, Holborn",8,1.32
"Lincoln's Inn Fields, Holborn",9,1.8148148148148149
"Lincoln's Inn Fields, Holborn",10,1.8518518518518519
"Lincoln's Inn Fields, Holborn",11,1.8070175438596492
"Lincoln's Inn Fields, Holborn",12,1.875
"Lincoln's Inn Fields, Holborn",13,2.242857142857143
"Lincoln's Inn Fields, Holborn",14,1.894736842105263
"Lincoln's Inn Fields, Holborn",15,2.1733333333333333
"Lincoln's Inn Fields, Holborn",16,1.9
"Lincoln's Inn Fields, Holborn",17,1.7962962962962963
"Lincoln's Inn Fields, Holborn",18,1.619047619047619
"Lincoln's Inn Fields, Holborn",19,1.3448275862068966
"Lincoln's Inn Fields, Holborn",20,1.1481481481481481
"Lincoln's Inn Fields, Holborn",21,1.875
"Lincoln's Inn Fields, Holborn",22,1.4615384615384615
"Lincoln's Inn Fields, Holborn",23,1.125
"Lindfield Street, Poplar",0,1.6382978723404256
"Lindfield Street, Poplar",1,1.4444444444444444
"Lindfield Street, Poplar",2,1.3225806451612903
"Lindfield Street, Poplar",3,1.0555555555555556
